Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
836,Zhang Fan,3.3,China,Goodix,Intelligent human-machine interaction
837,Zhao Weiguo,3.3,China,Jiankun,Investments
838,Zhou Zerong,3.3,China,Kingold,"Real Estate, Investments"
839,Xiao Wen'Ge,3.3,China,DMG,Entertainment
840,Adam Neuman,3.2,United States,WeWork,Real Estate
841,Anil Agarwal,3.2,United Kingdom,Vedanta Resource,Mining
842,Bobby Murphy,3.2,United States,Snapchat,Technology
843,Chen Yung-Tai,3.2,Taiwan,Aurora,Real Estate
844,Chin Jong-Hwa,3.2,China,Minth,Manufacturing
845,Clemens Toennies,3.2,Germany,Tonnies Food,Conglomerate
846,Dagmar Dolby,3.2,United States,Dolby Laboratories,Entertainment
847,Dan Friedkin,3.2,United States,Gulf States Toyota,Single Brand Retailing
848,Ding Shijia,3.2,China,Anta,Sportswear
849,Elisio Alexandre Soares Dos Santos,3.2,Portugal,Jeronimo Martins,Food & Beverages
850,Erman Ilicak,3.2,Turkey,Ronesans Construction,Construction
851,Evan Spiegel,3.2,United States,Snapchat,Technology
852,John Tyson,3.2,United States,Tyson Foods,Food processing
853,Li Yihai & Li Xin,3.2,China,Jiangxi Jiminkexin,Pharmaceuticals
854,Luo Jie,3.2,Taiwan,Cheng Shin Rubber,Manufacturing
855,Martin Haefner,3.2,Switzerland,Computer Associates,Techonology
856,Michael Milken,3.2,United States,Drexel Burham Lambert,Investments
857,Min Kao,3.2,United States,Garmin,Technology
858,Pan Weiming,3.2,China,Fusheng,"Real estate, construction"
859,Patrick Lee,3.2,Hong Kong,Lee & Man,Paper
860,Peter Thiel,3.2,United States,Clarium Capital,Investments
861,Qiu Guanghe,3.2,China,Semir,Apparel
862,Reed Hastings,3.2,United States,Netflix,Entertainment
863,Reid Hoffman,3.2,United States,Linkedin,Technology
864,Sergio Mantegazza,3.2,Switzerland,Globus,Entertainment
865,Shen Nanpeng,3.2,China,Sequoia,Investments
866,Stephen Rubin,3.2,United Kingdom,Pentland,Sports apparel
867,Thomas Pritzker,3.2,United States,Hyatt,Hospitality
868,Tom Gores,3.2,United States,Platinum Equity,Investments
869,Vanich Chaiyawan,3.2,Thailand,Thai Life,Financial Services
870,Zheng Yuewen,3.2,China,Creat,Pharmaceuticals
871,Zhu Xingliang,3.2,China,Gold Mantis,Real Estate
872,Pearse Lyons,3.2,United States,Alltech,Pharmaceuticals
873,Abdulla Al Futtaim,3.1,United Arab Emirates,Al Futtaim,Automobiles & Auto Components
874,Alvaro Saieh Bendeck,3.1,Chile,Corpbanca,Financial Services
875,Anita Zucker,3.1,United States,Intertech Group,Chemicals & Petrochemicals
876,Antti Herlin,3.1,Finland,Kone Corporation,Elevators & Escalators production
877,Arkady Rotenberg,3.1,Russia,SGM,Energy
878,Austen Cargill II,3.1,United States,Cargill,Trading
879,Daryl Katz,3.1,Canada,Katz,Pharmaceuticals
880,Dou Zhenggang & Wei Xuefeng,3.1,China,Jinjiang,"Energy, chemical"
881,Eduardo Hochschild,3.1,Peru,Hochschild Mining,Mining
882,Gilles Martin,3.1,France,Eurofins Scientific,Laboratory Services
883,Gwendolyn Sontheim Meyer,3.1,United States,Cargill,Trading
884,Hubertus Benteler,3.1,Austria,Benteler International,Automobiles & Auto Components
885,James Cargill II,3.1,United States,Cargill,Trading
886,Jorge Moll Filho,3.1,Brazil,Rede D'or,Health care (Hospitals)
887,Joshua Harris,3.1,United States,Apollo Global Management,Investments
888,Kentaro Ogawa,3.1,Japan,Zensho,Food & Beverage
889,Kim Bum-Soo,3.1,South Korea,Daum Kakao,Mobile application (Online services)
890,Laurence Graff,3.1,Switzerland,Graff Diamonds,Diamonds
891,Leon Cooperman,3.1,United States,Omega Advisors,Hedge Funds
892,Li Xianyi & Dong Xizhi,3.1,Hong Kong,Xinyi Glass,Manufacturing
893,Manuel Lao Hernandez,3.1,Spain,Cirsa,Gaming & Entertainment
894,Marianne Liebmann,3.1,United States,Cargill,Trading
895,Michael Klein,3.1,Brazil,Via Varejo,Retail
896,Neil Bluhm,3.1,United States,Walton Street Capital,Investments
897,Piero Solari Donajjio,3.1,Chile,SACI Falabella,Multi Brand Retailing
898,Pierre Pasquier,3.1,France,Sopra Steria,Information technology
899,Prasert Prasarttong-Osoth,3.1,Thailand,Bangkok Dusit Medical Services,Health Care
900,Samuel Yin Yan-Liang,3.1,Taiwan,Ruentex,Retail
901,Shigeyoshi Kinoshita,3.1,Japan,Acom,Banking
902,Timur Kulibayev,3.1,Kazakhstan,Halyk Bank,Banking
903,Wang Laichun,3.1,China,Luxshare Precision,Computer connectors
904,Wang Laisheng,3.1,China,Luxshare Precision,Computer connectors
905,Xiu Laigui & Li Yanhua,3.1,China,Xiuzheng,Pharmaceuticals
906,Yu Minhong,3.1,China,New Oriental,Education
907,Zhong Yu,3.1,China,Kangde Xin,Environmental Protection
908,Ashwin Choksi,3,India,Asian Paints,Chemicals & Petrochemicals
909,Abhay Vakil,3,India,Asian Paints,Chemicals & Petrochemicals
910,Agnete Kirk Thinggaard,3,Denmark,Lego,Manufacturing
911,Alexander Svetakov,3,Russia,Absolut Retail,Banking
912,Alexandra Schorghuber,3,Germany,Schoerghuber Unternehmensgruppe,Construction
913,Alwin Lehner,3,Austria,Alpla,Packaging
914,Anwar Pervaiz,3,United Kingdom,Bestway,Multi Brand Retailing
915,Barry Diller,3,United States,Interactive Corp,Media
916,Bertil Hult,3,Switzerland,Ef Education First,Education
917,Chen Hua,3,China,Kingkey,"Real Estate, Finance"
918,Clive Calder,3,United Kingdom,Record Label,Entertainment
919,David Green,3,United States,Hobby Lobby,Multi Brand Retailing
920,Denise Debartolo York,3,United States,San Francisco 49ers,Sports
921,God Nisanov,3,Russia,Radisson Royal Ukraine Hotel,Real Estate
922,Gu Jiangsheng,3,China,Kuka,Furniture
923,Helmut Lehner,3,Austria,Alpla,Packaging
924,Henry Nicholas Iii,3,United States,Broadcom,Technology
925,Hortensia Herrero,3,Spain,Mercadona,Retail
926,Huang Minli & Xu Huiqing,3,Hong Kong,Manwah,Manufacturing
927,Igor Altushkin,3,Russia,RMK,Mining
928,J Joe Ricketts,3,United States,TD Ameritrade,Brokerages
929,Jack Dangermond,3,United States,ESRI,Technology
930,Jean-Charles Decaux,3,France,JC Decaux,Entertainment
931,Jean-Francois Decaux,3,France,JC Decaux,Entertainment
932,Ji Qi,3,China,Home Inn,Hotel chain
933,John Catsimatidis,3,United States,Red Apple,Energy
934,John Fisher,3,United States,GAP,Single Brand Retailing
935,Joseph Grendys,3,United States,Koch Foods,Meat processing
936,Kenneth Feld,3,United States,Feld Entertainment,Live Entertainment (Circus)
937,Kjell Inge Rokke,3,Norway,Aker Solution,Shipping
938,Lai Haimin,3,China,Horoy,Real estate
939,Lo Ka Shui,3,Hong Kong,Great Eagle,Real Estate
940,Michael Ashley,3,United Kingdom,Sports Direct,Multi Brand Retailing
941,Michael Federmann,3,Israel,Elbit Systems,"Defense , Hotel"
942,Nicola Bulgari,3,Italy,LVMH,Single Brand Retailing
943,Paolo Bulgari,3,Italy,LVMH,Single Brand Retailing
944,Philippe Foriel-Destezet,3,United Kingdom,Adecco,Hr Services
945,Rahul Bhatia,3,India,Interglobe Enterprise,Transport Services
946,Robert Wood Johnson Iv,3,United States,New York Jets,Sports
947,Rudolf Maag,3,Switzerland,Actelion,Pharmaceutical/ biotech
948,Sofie Kirk Kiaer Kristiansen,3,Denmark,Lego,Manufacturing
949,Thomas Kirk Kiaer Kristiansen,3,Denmark,Lego,Manufacturing
950,Tony Tan Caktiong,3,Philippines,Jollibee Foods,Food & Beverages
951,Yang Keng,3,China,Languan,Real Estate
952,Zarakh Iliev,3,Russia,Radisson Royal Ukraine Hotel,Real Estate
953,Zhang Xuansong,3,China,Yonghui Superstores,Supermarket retailing
954,Zygmunt Solorz-Zak,3,Poland,Cyfrowy Polsat,Entertainment
955,Jamie Augusto Zobel,3,Philippines,Ayala Corporation,Energy
956,Jin Sook & Do Won Chang,3,United States,Forever 21,Single Brand Retailing
957,Robert Mcnair,3,United States,Houston Texans,Sports
958,Wu Gang,3,China,JD Capital,Investments
959,Fernando Augusto Zobel,2.9,Philippines,Ayala Corporation,Energy
960,Adani Vinodbhai Shantilal,2.9,United Arab Emirates,Adani Enterprises,Conglomerate
961,Alberto Bombassei,2.9,Italy,Brembo,Automobiles & Auto Components
962,Bernard Saul Ii,2.9,United States,Saul Centre,Financial Services
963,Bob Parsons,2.9,United States,Go Daddy,Technology
964,Bu Yang,2.9,China,Suning,Retail
965,Carl Bennet,2.9,Sweden,Getinge Group,Health Care
966,Carlos Hank Rhon,2.9,Mexico,Grupo Financiero Interacciones,Banking
967,Chan Tan Ching Fen,2.9,Hong Kong,Hang Lung,Real Estate
968,Chen Zhilie & Wang Rong,2.9,China,Evoc,Computer industry
969,David Murdock,2.9,United States,Dole Foods,Food & Beverages
970,Elijah Widjaja,2.9,China,Bund Center,Real Estate
971,Eva-Maria Bucher Haefner,2.9,Switzerland,Computer Associates,Technology
972,Georges Nickolas Hayek Jr,2.9,Switzerland,Swatch,Luxury
973,Gong Junlong,2.9,China,Hengyu,"Real estate, investment"
974,Husnu Ozyegin,2.9,Turkey,Fiba Holding,Financial Services
975,Jane Lauder,2.9,United States,Estee Lauder,Cosmetics
976,Jeff Greene,2.9,United States,Real Estate Investments,Real Estate
977,Jeffrey Lorberbaum,2.9,United States,Mohawk Industries,Manufacturing
978,Jorge Perez,2.9,United States,The Related Company,Construction
979,Koos Bekker,2.9,South Africa,Naspers,Media
980,Law Kar Po,2.9,Hong Kong,Lobo Investment,Hospitality
981,Li Xiting,2.9,China,Mindray,Pharmaceuticals
982,Liliana Solari Falabella,2.9,Chile,SACI Falabella,Multi Brand Retailing
983,Liu Chiping,2.9,China,Tencent,"IT, Entertainment"
984,Miao Hangen,2.9,China,Shenghong Printing & Dyeing,Manufacturing
985,Michael Moritz,2.9,United States,Sequoia Capital,Investments
986,Renzo Rosso,2.9,Italy,OTB,Single Brand Retailing
987,Robert Toennies,2.9,Germany,Toennies Lebensmittel,Food & Beverages
988,Sean Parker,2.9,United States,Facebook,Technology
989,Sergie Gordeev,2.9,Russia,PIK Group,Real Estate
990,Tsai Chen-Yu,2.9,Taiwan,Homax Equity,Real Estate
991,Wu Kaiting,2.9,China,Malata,Information technology
992,Wu Xu,2.9,China,Sincere,"Real estate, finance"
993,Xu Guanbao,2.9,China,Chuanhua,"Chemical, agriculture, investments"
994,Xu Lianjie,2.9,China,HengAn,Personal care products
995,Zhang Lei,2.9,China,Hillhouse Capital,Investments
996,Su Weizhong,2.9,China,Chinahr,Energy
997,Dinesh Nandwana,2.8,India,Vakranjee Software,Software & Services
998,Francesco Aquilini,2.8,Canada,Aquilini Investment,Investment
999,Alfredo Egydio Arruda Villela Filho,2.8,Brazil,Itau Unibanco,Banking
1000,Ben Pon Jr.,2.8,Netherlands,Pon Holdings,Automobiles & Auto Components
1001,Carlos Ardila Lulle,2.8,Colombia,Organizacion Ardila Lulle,Media
1002,Dennis Chip Wilson,2.8,Canada,Lululemon,Single Brand Retailing
1003,Dieter Schnabel,2.8,Germany,Helm,Chemicals & Petrochemicals
1004,Edward Bass,2.8,United States,Fine Line,Energy
1005,Edward Debartolo Jr,2.8,United States,Simon Property,Real Estate
1006,Fiona Pratt,2.8,Australia,Visy Industries,"Paper,Packaging & recyling"
1007,Hamdi Ulukaya,2.8,United States,Chobani,Food & Beverages
1008,Hanni Toosbuy Kasprzak,2.8,Denmark,Ecco,Manufacturing
1009,Helena Revoredo,2.8,Spain,Prosegur,Logistics
1010,Hu Kaijun,2.8,China,CheChc,Pharmaceuticals
1011,Huang Chaoyang,2.8,Hong Kong,SCE,Real Estate
1012,Isabel Dos Santos,2.8,Angola,Unitel,Investments
1013,Jithendra Virwani,2.8,India,Embassy Property Developments,Realty
1014,Joe Shoen,2.8,United States,Amerco,Rental (moving & storing)
1015,Juan-Miguel Villar Mir,2.8,Spain,Obrascon Huarte Lain,Construction
1016,Julian Robertson Jr,2.8,United States,Tiger Management,Hedge Funds
1017,Kazuo Okada,2.8,Japan,Universal Entertainment,Entertainment
1018,Lee Bass,2.8,United States,Disney,Media
1019,Li Li & Li Tan,2.8,China,Hepalink,Pharmaceuticals
1020,Lina Maria Aguiar,2.8,Brazil,Banco Bradesco,Banking
1021,Liu Zhongtian,2.8,China,Zhongwang,Extruded aluminum products
1022,Matthias Reimann Andersen,2.8,Luxembourg,Reckitt Benckiser,Consumer products
1023,Michael Wu Po-Kong,2.8,Hong Kong,Wing Lung Bank,Banking
1024,Nguyen Thi Phuong Thao,2.8,Vietnam,VietJet,Airline
1025,Philip Niarchos,2.8,France,Art Collection,Art
1026,Phillip Ragon,2.8,United States,InterSystems,Technology
1027,Renate Reimann Haas,2.8,Luxembourg,Reckitt Benckiser,Consumer products
1028,Robert Bass,2.8,United States,Oak Hill Capital Management,Investments
1029,Sam Zell,2.8,United States,Equity Group Investments,Investments
1030,Scott Lin Yao-Ying,2.8,Taiwan,Largan,Manufacturing
1031,Semahat Arsel,2.8,Turkey,KOC,Conglomerate
1032,Shaul Shani,2.8,Israel,ECI Telecom,Technology
1033,Shi Wenbo,2.8,China,HengAn,Personal care products
1034,Sid Bass,2.8,United States,Disney,Media
1035,Stefan Reimann Andersen,2.8,Luxembourg,Reckitt Benckiser,Consumer products
1036,Stein Erik Hagen,2.8,Norway,Orkla,Manufacturing
1037,Steven Udvar,2.8,United States,Air Lease,Aviation
1038,Sun Qinghuan,2.8,China,MLS,Led
1039,Sunny Varkey,2.8,United Arab Emirates,Gems Education,Education
1040,Torstein Hagen,2.8,Switzerland,Viking Cruises,Tourism
1041,Wolfgang Reimann,2.8,Luxembourg,Reckitt Benckiser,Consumer products
1042,Yi Rubo,2.8,China,Zhongall,Real Estate
1043,Tom Benson,2.8,United States,New Orleans,Sports
1044,Alicia Koplowitz,2.7,Spain,Omega Capital,Investments
1045,Amos Hostetter,2.7,United States,AT&T,Entertainment
1046,Cheng Wei,2.7,China,Didi,TMT
1047,David Feffer,2.7,Brazil,Suzano,Pulp & Paper
1048,Friedhelm Loh,2.7,Germany,Friedhelm Loh Group,Manufacturing
1049,Gerald J Ford,2.7,United States,Ford Financial Fund,Banking
1050,Gustavo Denegri,2.7,Italy,Diasorrin,Chemicals & Petrochemicals
1051,Hasmukh Chudgar,2.7,India,Intas Pharma,Pharmaceuticals
1052,Hong Lee Ra-Hee,2.7,South Korea,Samsung,Electronics
1053,Howard Schultz,2.7,United States,Starbucks,Multi Brand Retailing
1054,Irene Lee Yun Lien,2.7,Hong Kong,Hysan,Real Estate
1055,Johan Johannson,2.7,Norway,NorgesGruppen,Grocery wholesale
1056,John Morgridge,2.7,United States,Cisco,Technology
1057,Li Zhongchu,2.7,China,Shiji,TMT
1058,Lip Keong Chen,2.7,Malaysia,NagaCorp,"Gaming, Casino"
1059,Lynn Schusterman,2.7,United States,Samson Resources,Energy
1060,Michael Rubin,2.7,United States,Kynetic,Technology
1061,Michael Stoschek,2.7,Germany,Brose Group,Automobiles & Auto Components
1062,Mustafa Rahmi Koc,2.7,Turkey,Koc,Energy
1063,Nakul Chiaravanont,2.7,Thailand,Charoen Pokphand Foods,Food & Beverege
1064,Paul Demarais Jr.,2.7,Canada,Power Corp. of Canada,Conglomerate
1065,Phil Ruffin,2.7,United States,Treasure Island Resort & Casino,Entertainment
1066,Qi Jianhong,2.7,China,Sparkle Roll,Automobiles & Auto Components
1067,Qi Shi,2.7,China,Eastmoney,TMT
1068,Rakesh Gangwal,2.7,United States,Interglobe Enterprise,Aviation
1069,Ralph Sonnenberg,2.7,Switzerland,Hunter Dougles Group,Furnishing
1070,Riley Bechtel,2.7,United States,Bechtel,Construction
1071,Ronald Wanek,2.7,United States,Ashley Furniture,Furniture
1072,Scott Cook,2.7,United States,Intuit,Technology
1073,Stephen Bechtel Jr,2.7,United States,Bechtel,Construction
1074,Tom Golisano,2.7,United States,Paychex,Hr Services
1075,Tsai Hong-Tu,2.7,Taiwan,Lin Yuan,Financial Services
1076,Wang Changtian & Du Yinglian,2.7,China,Enlight Media,Entertainment
1077,Wang Wenjing,2.7,China,Yonyou,TMT
1078,Zhang Zhixiang,2.7,China,Jianlong,Iron & Steel
1079,Zhang Zhongneng & Guo Meilan,2.7,China,HEC,"Aluminium, pharmaceuticals, mining"
1080,Zuo Hui,2.7,China,Lianjia,Real Estate
1081,Shah Karim Al Hussaini,2.7,Switzerland,Aga Khan Development Network,Construction
1082,Cai Wensheng,2.7,China,Meitu,"IT , investment"
1083,Alec Gores,2.6,United States,Gores Group,Investments
1084,Alexander Ponomarenko,2.6,Russia,Novorossiysk Commercial Sea Port,Construction
1085,Alexander Skorobogatko,2.6,Russia,Novorossiysk Commercial Sea Port,Construction
1086,Barbara Tyson,2.6,United States,Tyson Foods,Food processing
1087,Brad Kelley,2.6,United States,Commonwealth Brands,Tobacco
1088,Cao Dewang,2.6,China,Fuyao Glass,Glass
1089,"Chase Coleman, Iii",2.6,United States,Tiger Global Management,Hedge Funds
1090,Wang Koo Yik-Chun,2.6,Hong Kong,Johnson Electric,Electric Motor Manufacture
1091,Cheng Xue,2.6,China,Haitian,Food flavour
1092,Daniel D'Aniello,2.6,United States,Carlyle,Investments
1093,Edgar Bronfman Jr,2.6,United States,Warner Music,Entertainment
1094,Francesco Gaetano Caltagirone,2.6,Italy,Caltagirone SpA,"Real Estate, cement manufacturing , construction"
1095,Igor Kesaev,2.6,Russia,Megapolis,Tobacco
1096,Jaime Botin,2.6,Spain,Bankinter,Banking
1097,James Irsay,2.6,United States,Indianapolis Cult,Sports
1098,Julio Bozano,2.6,Brazil,Embraer,Banking
1099,Kenneth Lo,2.6,United Kingdom,Crystal,Textiles
1100,Klaus-Peter Schulenberg,2.6,Germany,CTS Eventim  ,Entertainment
1101,Larry Silverstein,2.6,United States,Silverstein Properties,Real Estate
1102,Leslie Wilson,2.6,Australia,Reece Australia,Multi Brand Retailing
1103,Li Yong,2.6,China,Huaxin,Energy
1104,Lin Yinsun,2.6,China,Zhengbang,"Fodder, cultivation"
1105,Liu Ruopeng,2.6,China,Kuang-chi,Super material
1106,Liu Zhiqiang & Zhai Meiqing,2.6,China,Heung Kong,"Real Estate, Furniture retail"
1107,Lu Di,2.6,China,DJI-Innovations,Drones
1108,Maria De Lourdes Egydio Villela,2.6,Brazil,Itau Unibanco,Banking
1109,Najib Mikati,2.6,Lebanon,MTN,Telecom
1110,Penny Pritzker,2.6,United States,Hyatt,Hospitality
1111,Phorntep Phornprapha,2.6,Thailand,SIAM Motors,Automobiles & Auto Components
1112,Ray Davis,2.6,United States,Energy Transfer Equity,Pipeline
1113,Richard Marriot,2.6,United States,Host Hotels & Resorts,Hospitality
1114,Robert Miller,2.6,Canada,Future Electronics,Computer & Electronics Retail
1115,Steve Wynn,2.6,United States,Wynn Resort,Casinos
1116,Suna Kirac,2.6,Turkey,Koc,Energy
1117,Taha Mikati,2.6,Lebanon,MTN,Telecom
1118,Tuncay Ozilhan,2.6,Turkey,Anadolu Group,Food & Beverages
1119,Wang Junhua & Wu Lanlan,2.6,China,Yuto Packaging Technology,Packaging
1120,William Conway Jr,2.6,United States,Carlyle,Investments
1121,William Wrigley Jr,2.6,United States,Wrigley Management,Food & Beverages
1122,Zhang Daocai,2.6,China,Sanhua,"Industrial equipment, automotive parts, real estate"
1123,Zhong Shengjian,2.6,Singapore,Yanlord,Real Estate
1124,Roberto Bonatti,2.6,Italy,Techint,Construction
1125,Christine Volkmann,2.5,Germany,Brose group,Automotive Parts
1126,Alessandra Garavoglia,2.5,Italy,Gruppo Campari,Food & Beverages
1127,Alexandre Van Damme,2.5,Switzerland,AB Inbev,Beverages
1128,Anand Burman,2.5,India,Dabur,FMCG
1129,Antoine Fiévet,2.5,France,Bel Group,Food
1130,Bennett Dorrance,2.5,United States,Campbell Soup,Food & Beverages
1131,Bruno Bich ,2.5,France,Societe Bic Sa,Multi Brand Retailing
1132,Bulat Utemuratov,2.5,Kazakhstan,Verny Capital,Investments
1133,Carlo Fidani,2.5,Canada,Fidani & Sons,Real Estate
1134,Charles Bronfman,2.5,Canada,Seagram,Food & Beverages
1135,Chen Hongdao,2.5,China,JDB,Food & Beverages
1136,Chen Qingzhou & Weng Limin,2.5,China,Hytera,Wireless services
1137,Daniel Maté,2.5,Switzerland,Glencore,Mining
1138,David Hains,2.5,Australia,Portland House,Investments
1139,Dulce Pugliese De Godoy Bueno,2.5,Brazil,Amil Participacoes,Health Care
1140,Ferit Faik Sahenk,2.5,Turkey,Garanti Bank,Banking
1141,Fong Yun Wah,2.5,Hong Kong,Hip Shing Hong,Real Estate
1142,Gao Yunfeng,2.5,China,Hanslaser,Laser equipment
1143,Ge Weidong,2.5,China,Hundun,Investments
1144,Gigi Pritzker,2.5,United States,Hyatt,Hospitality
1145,Horst Julius Pudwill,2.5,Hong Kong,TTI,Manufacturing
1146,Huang Shizai,2.5,China,Great China International,Real Estate
1147,Jacques Saade,2.5,France,CMA-CGM,Logistics
1148,Jia Tianjiang & Dong Jufeng,2.5,China,Tianyuan Manganese,"Manufacturing, non-ferrous metals"
1149,Joe Lewis,2.5,Bahamas,Tavistock,Investments
1150,Joe Mansueto,2.5,United States,Morningstar,Investments
1151,John Arnold,2.5,United States,Centaurus Advisors,Hedge Funds
1152,John Leigh,2.5,Hong Kong,CLP,"Electric Power,Investments"
1153,John Whittaker,2.5,United Kingdom,The Peel Group,Real Estate
1154,Johnelle Hunt,2.5,United States,Jb Hunt Transport Services,Logistics
1155,Kamil Yazici,2.5,Turkey,Anadolu,Food & Beverages
1156,Kong Jianmin,2.5,China,KWG Property,Real Estate
1157,Krit Ratanarak,2.5,Thailand,Bank Of Ayudhya,Financial Services
1158,Kuon Kam Hon,2.5,Malaysia,Hartalega Holdings,Manufacturing
1159,Lens Ainsworth,2.5,Australia,Ainsworth Gaming Technology,Entertainment
1160,Luca Garavoglia,2.5,Italy,Gruppo Campari,Food & Beverages
1161,Luo Shaoyu & Zhao Jiehong,2.5,China,Dongyin,"Property, special automobiles, investments"
1162,Mary Alice Dorrance Malone,2.5,United States,Campbell Soup,Food & Beverages
1163,Mortimer Zuckerman,2.5,United States,Boston Properties,Real Estate
1164,Norbert Dentressangle,2.5,France,Norbert Dentressangle,Logistics
1165,Regina De Camargo Pires Oliveira Dias,2.5,Brazil,Camargo Corrêa,Construction & Engineering
1166,Renata De Camargo Nascimento,2.5,Brazil,Camargo Corrêa,Construction & Engineering
1167,Rosana Camargo De Arruda Botelho,2.5,Brazil,Camargo Corrêa,Construction & Engineering
1168,Stefan Olsson,2.5,Sweden,Stena Sphere,Conglomerate
1169,Stephen Mandel Jr,2.5,United States,Lone Pine Capital,Hedge Funds
1170,Su Suyu,2.5,China,Lianmei,"Real estate, mining, investments"
1171,Tong Jinquan,2.5,China,Changfeng,Real Estate
1172,Torbjorn Tornquist,2.5,Switzerland,Gunvor,Oil & Gas
1173,Vladimir Kim,2.5,Kazakhstan,Kazakhmys,Mining
1174,Warren Stephens,2.5,United States,Stephens,Investments
1175,Wu Zhigang,2.5,China,Toly Bread,Food
1176,Yang Er'Zhu,2.5,China,Country Garden,Real estate
1177,Sarik Tara,2.5,Turkey,Enka,Construction
1178,Eduardo Eurnekian,2.4,Argentina,Aeropuertos,Entertainment
1179,Alexander Spanos,2.4,United States,San Diego Chargers,Sports
1180,Aloysio De Andrade Faria,2.4,Brazil,Banco Alfa,Banking
1181,Andre Hoffman,2.4,Switzerland,Roche,Pharmaceuticals
1182,Andrew Tan,2.4,Philippines,Alliance Global Group,Food & Beverages
1183,Anurang Jain,2.4,India,Endurance Technologies,Automobiles & Auto Components
1184,Bob Gaglardi,2.4,Canada,Northland Properties,Hospitality (Hotel & Restaurant)
1185,Chandru Raheja,2.4,India,Shoppers Stop,Retailing
1186,Chen Feng,2.4,China,HNA,Investments
1187,Christoph Henkel,2.4,United Kingdom,Henkel,Chemicals
1188,Christopher Portman,2.4,United Kingdom,Portman Estate,Real Estate
1189,Dan Snyder,2.4,United States,Washington Redskins,Sports
1190,Don Hankey,2.4,United States,Hankey Group,Financial Services
1191,Doria Pamphilj,2.4,Italy,(Inheritence),Others
1192,Ennio Doris,2.4,Italy,Mediolanum,Insurance
1193,Eugene Wu,2.4,Taiwan,Shin Kong,"Financial Services, textile"
1194,Hans Georg Naeder,2.4,Germany,Ottobock,Medical device
1195,Herbert Simon,2.4,United States,Simon Property,Real Estate
1196,Hu Bopan,2.4,China,NHU,Pharmaceuticals
1197,Huang Yi,2.4,China,Huang Yi,Automobile sales
1198,Jacques Merceron-Vicat,2.4,France,Vicat,Cement
1199,Jerry Yang,2.4,United States,Yahoo,Technology
1200,Jiang Wei,2.4,China,Bailing,Pharmaceuticals
1201,John Pritzker,2.4,United States,Hyatt,Hospitality
1202,Kagemasa Kozuki,2.4,Japan,Konami,Entertainment
1203,Lin Dingqiang & Lin Fengying,2.4,Hong Kong,Kamfei,Real Estate
1204,Lin Mingzhang,2.4,China,Creat,Pharmaceuticals
1205,Lindsay Fox,2.4,Australia,Linfox,Logistics
1206,Luigi Cremonini,2.4,Italy,Cremonini Group,Food Processing
1207,Manuel Jove,2.4,Spain,Banco Bilbao Vizcaya Argentaria,Banking
1208,Manuel Villar,2.4,Philippines,Starmalls,Retail
1209,Pierre Chen Tai-Ming,2.4,Taiwan,Yageo,Manufacturing
1210,Pu Zhongjie & Zhang Yue'E,2.4,China,Lepu,Health care
1211,Rakesh Jhunjhunwala,2.4,India,Rare Enterprises,Investments
1212,Remo Ruffini,2.4,Italy,Moncler,Textiles
1213,Shang Jiyong,2.4,China,Wanda,"Tire, cable, chemical"
1214,Stewart Horejsi,2.4,United States,Berkshire Hathaway,Investments
1215,T Denny Sanford,2.4,United States,First Premier Bank,Banking
1216,Thomas Siebel,2.4,United States,First Virtual Group,Technology
1217,Tom Morris,2.4,United Kingdom,Home Bargains,Retail
1218,Wang Jian,2.4,China,HNA,Investments
1219,Wang Jing,2.4,China,Xinwei,Telecom
1220,Wang Liping,2.4,China,Hengli Highpressure Oil Cylinder,Oil cylinder
1221,Xue Xiangdong,2.4,China,DHC Digital,TMT
1222,Zygi Wilf,2.4,United States,Garden Homes,Real Estate
1223,Olav Thon,2.4,Norway,Olav Thon Gruppen,Real Esatate
1224,Ahmet Calik,2.3,Turkey,Calik,Energy
1225,Ahmet Nazif Zorlu,2.3,Turkey,Zorlu,Energy
1226,Baba Kalyani,2.3,India,Bharat Forge,Manufacturing
1227,Bill Gross,2.3,United States,Pimco,Investments
1228,C Dean Metropoulos,2.3,United States,Metropoulos,Investments
1229,Daniel Pritzker,2.3,United States,Hyatt,Hospitality
1230,David Bonderman,2.3,United States,Texas Pacific Group,Investments
1231,Dong Wei,2.3,China,Hengrui,Pharmaceuticals
1232,Edward Rogers Iii,2.3,Canada,Rogers Communications,Telecommunication
1233,Enrique Cueto,2.3,Chile,LATAM,Aviation
1234,Glen Taylor,2.3,United States,Taylor Corp,Packaging
1235,Gordon Getty,2.3,United States,Ann & Gordon Getty Foundation,Energy
1236,Gustavo Cisneros,2.3,Venezuela,Cisneros Group,Entertainment
1237,Hans Melchers,2.3,Netherlands,Hal Trust,Chemicals & Petrochemicals
1238,Heikki Kyöstilä,2.3,Finland,Planmeca,Healthcare
1239,Heloise Pratt,2.3,Australia,Visy Industries,"Paper,Packaging & recyling"
1240,John Caudwell,2.3,United Kingdom,Phones4U,Multi Brand Retailing
1241,Kerry Stokes,2.3,Australia,Seven Group Holdings,Industrial Equipments
1242,Kuok Khoon Hong,2.3,Singapore,Wilmar International,Food & Beverages
1243,Lawrence Stroll,2.3,Switzerland,Michael Kors Holdings,Luxury Goods
