Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1547,Jacky Xu,2.2,China,Trendy International,Retail
1548,Jaime Gilinski Bacal,2.2,Colombia,Banco GNB,Financial Services
1549,James Dinan,2.2,United States,York Capital Management,Financial Services
1550,Jan Topholm,2.2,Denmark,WS Audiology,Healthcare
1551,Jared Isaacman,2.2,United States,Shift4 Payments,Financial Services
1552,Jed McCaleb,2.2,United States,Ripple,Blockchain
1553,Jim Kavanaugh,2.2,United States,World Wide Technology,Software & Services
1554,John Dorrance III,2.2,Ireland,Campbell Soup,Food & Beverages
1555,John Magnier,2.2,Ireland,Barchester Healthcare,Healthcare
1556,Lai Jianfa,2.2,China,ZTO,Transportation & Logistics
1557,Li Guishan,2.2,China,Laoganma,Food & Beverages
1558,Li Jiaquan,2.2,China,Lomon,Metals & Mining
1559,Li Ning,2.2,China,Li-ning,Consumer Goods
1560,Li Wei,2.2,China,Qianwei,Food & Beverages
1561,Lin Ming-Cheng,2.2,China,Hua Nan,Financial Services
1562,Luigi Cremonini,2.2,Italy,Cremonini Group,Food & Beverages
1563,Lyu Jiangming,2.2,China,Top Choice Medical,Healthcare
1564,Mitchell Goldhar,2.2,Canada,SmartCentres,Real Estate
1565,Mohamed Al Fayed,2.2,United Kingdom,Ritz Paris,Hospitality
1566,Patokh Chodiev,2.2,Kazakhstan,Eurasian Resources,Metals & Mining
1567,Paul Foster,2.2,United States,Western Refining,Energy
1568,Peter Spuhler,2.2,Switzerland,Stadler Rail,Industrial Products
1569,Phillip Ragon,2.2,United States,InterSystems,Software & Services
1570,Pieter van der Does,2.2,Netherlands,Adyen,Financial Services
1571,Putera Sampoerna,2.2,Indonesia,Sampoerna,Agriculture
1572,Ren Jianhua,2.2,China,Robam,Consumer Goods
1573,Ren Zhengfei,2.2,China,Huawei,Telecommunications
1574,Richard Peery,2.2,United States,Investments,Real Estate
1575,Robert Defares,2.2,Netherlands,IMC,Investments
1576,Romano Minozzi ,2.2,Italy,Snam,Energy
1577,Sam Zell,2.2,United States,Equity Group Investments,Investments
1578,Shao Genhuo,2.2,China,Dabeinong,Agriculture
1579,Somurai Jaruphnit,2.2,Thailand,CP Group,Food & Beverages
1580,Stein Erik Hagen,2.2,Norway,Orkla,Food & Beverages
1581,Stephen Feinberg,2.2,United States,Cerberus Capital Management,Financial Services
1582,Stephen Mandel Jr,2.2,United States,Lone Pine Capital,Financial Services
1583,Stewart Rahr,2.2,United States,Kinray,Healthcare
1584,Su Suyu,2.2,China,Lianmei,Real Estate
1585,Subae Mohammad Ibrahim Mohammad Ai,2.2,Saudi Arabia,Bank Albilad,Financial Services
1586,Sunny Varkey,2.2,United Arab Emirates,Gems Education,Education & Training
1587,Tao Yuequn,2.2,China,Autek,Healthcare
1588,Timothy Boyle,2.2,United States,Columbia Sportswear,Consumer Goods
1589,Torstein Hagen,2.2,Switzerland,Viking Cruises,Hospitality
1590,Vladimir Iorich,2.2,Switzerland,Pala Investments,Investments
1591,Wang Chou-Hsiong,2.2,China,Feng Tay,Consumer Goods
1592,Wang Han,2.2,China,JuneYao,Investments
1593,Wang Junmin & Shen Ping,2.2,China,Haisco Pharmaceutical,Healthcare
1594,Wang Linpeng,2.2,China,Easyhome,Retail
1595,Wang Ning,2.2,China,Pop Mart,Consumer Goods
1596,Wang Shih-Chung,2.2,China,AirTAC,Industrial Products
1597,Wang Wenmo,2.2,China,Anta,Consumer Goods
1598,Wang Xuning,2.2,China,JS Global Lifestyle,Consumer Goods
1599,Wei Ing-Chou,2.2,China,Ting Hsin,Food & Beverages
1600,Weng Xianding,2.2,China,New Industries,Healthcare
1601,William Stone,2.2,United States,SS&C Technologies,Software & Services
1602,Wu Yingming,2.2,China,CATL,Energy
1603,Xie Bingkun,2.2,China,Kuncai,Chemicals
1604,Xie Jia,2.2,China,DJI,Consumer Goods
1605,Xu Gang,2.2,China,Longmang beililian,Chemicals
1606,Ye Gang,2.2,Singapore,Sea,Media & Entertainment
1607,Yu Qibing,2.2,China,Qibing,Industrial Products
1608,Yuan Fugen,2.2,China,Dongshan Precision Manufacturing,Industrial Products
1609,Yuri Gushchin,2.2,Seychelles,United Confectioners,Food & Beverages
1610,Yusuf Hamied,2.2,India,Cipla,Healthcare
1611,Yvonne Bauer,2.2,Germany,Bauer Media,Media & Entertainment
1612,Zhang Chuanwei,2.2,China,MingYang Smart Energy,Industrial Products
1613,Zhang Fan,2.2,China,Goodix,Semiconductors
1614,Zhao Hongfei,2.2,China,Thunder,Software & Services
1615,Amar Arvind Vakil,2.1,India,Asian Paints,Chemicals
1616,Andrew Tan,2.1,Philippines,Alliance Global Group,Food & Beverages
1617,Antoine Fiévet,2.1,France,Bel Group,Food & Beverages
1618,Anu Aga,2.1,India,Thermax,Industrial Products
1619,Anwar Pervaiz,2.1,United Kingdom,Bestway,Retail
1620,Beda Diethelm,2.1,Switzerland,Sonova,Healthcare
1621,Benjamin Otto,2.1,Germany,Otto,Retail
1622,Bhadresh Shah,2.1,India,AIA Engineering,Industrial Products
1623,C James Koch,2.1,United States,Boston Beer,Food & Beverages
1624,Cao Jianwei,2.1,China,Jingsheng Mechanical & Electrical Co,Industrial Products
1625,Carlos Sanchez,2.1,Brazil,EMS,Healthcare
1626,Chelia Cohen Safra,2.1,Brazil,Investments,Investments
1627,Chen Ailian & Wu Liangding,2.1,China,Zhongbao,Automobile & Auto Components
1628,Christiane Schoeller,2.1,Germany,Verlagsgruppe Georg Von Holtzbrinck,Media & Entertainment
1629,Chung Eui-Sun,2.1,South Korea,Hyundai,Automobile & Auto Components
1630,David Fong Man-hung,2.1,Hong Kong,Hip Shing Hong,Real Estate
1631,Deng Wen & Tang Lu,2.1,China,Teway Food,Food & Beverages
1632,Dinesh Krishnaswamy,2.1,India,Infosys,Software & Services
1633,Dong Caiping,2.1,China,Zenith,Metals & Mining
1634,Doris Fisher,2.1,United States,GAP,Consumer Goods
1635,Dragos Paval,2.1,Romania,Dedeman,Retail
1636,Glen Taylor,2.1,United States,Taylor,Containers & Packaging
1637,Hal Jackman,2.1,Canada,EL Finance,Financial Services
1638,Henning Conle,2.1,United Kingdom,Sirosa,Real Estate
1639,Henry Schuck,2.1,United States,Zoominfo Technologies,Software & Services
1640,Herbert T Sy,2.1,Philippines,SM Investments,Retail
1641,Huang Min,2.1,China,Goodwe Power,Energy
1642,Huang Shaowu,2.1,China,SinoPostgraduate,Investments
1643,Jeffrey Gundlach,2.1,United States,DoubleLine Capital,Financial Services
1644,Jerry Reinsdorf,2.1,United States,Chicago Bulls,Media & Entertainment
1645,Joesley Batista,2.1,Brazil,JBS,Food & Beverages
1646,John Bloor,2.1,United Kingdom,Bloor Homes,Real Estate
1647,John Coates,2.1,United Kingdom,Bet365,Media & Entertainment
1648,Jonathan Burrell,2.1,United States,Garmin,Consumer Goods
1649,Jose Joao Abdalla Filho,2.1,Brazil,Banco Classico,Financial Services
1650,Josef Boquoi,2.1,Germany,Bofrost,Food & Beverages
1651,Lang Walker,2.1,Australia,Walker Corp,Real Estate
1652,Leon Cooperman,2.1,United States,Omega Advisors,Financial Services
1653,Lin Dingqiang,2.1,China,Radiance,Real Estate
1654,Matthias Reinhart,2.1,Switzerland,VZ Holding,Investments
1655,Nicola Leibinger-Kammueller,2.1,Germany,Trumpf,Industrial Products
1656,Niraj Shah,2.1,United States,Wayfair,Retail
1657,Oleg Deripaska,2.1,Russia,Rusal,Metals & Mining
1658,Peter Coates,2.1,United Kingdom,Bet365,Media & Entertainment
1659,Peter Leibinger,2.1,Germany,Trumpf,Industrial Products
1660,Qiu Guanghe,2.1,China,Semir,Consumer Goods
1661,Ranjan Pai,2.1,India,Manipal Education & Medical,Healthcare
1662,Regine Leibinger,2.1,Germany,Trumpf,Industrial Products
1663,Ronnie Screwvala,2.1,India,Unilazer Ventures,Investments
1664,Rubens Ometto,2.1,Brazil,Cosan,Energy
1665,Sanjit Biswas,2.1,United States,Samsara Networks,Software & Services
1666,SD Shibulal,2.1,India,Infosys,Software & Services
1667,Sharon Azrieli,2.1,Canada,Azrieli Group,Real Estate
1668,Stefan Von Holtzbrinck,2.1,Germany,Verlagsgruppe Georg Von Holtzbrinck,Media & Entertainment
1669,Steven Conine,2.1,United States,Wayfair,Retail
1670,Thor Bjorgolfsson,2.1,United Kingdom,Play,Telecommunications
1671,Torsten Toeller,2.1,Germany,Fressnapf ,Retail
1672,Vadim Moshkovich,2.1,Russia,Rusagro,Agriculture
1673,Vivek Chaand Sehgal,2.1,Australia,Motherson Sumi Systems,Automobile & Auto Components
1674,Wei Yin-Chun,2.1,China,Ting Hsin,Food & Beverages
1675,Wei Ying-Chiao,2.1,China,Ting Hsin,Food & Beverages
1676,Wei Yin-Heng,2.1,China,Ting Hsin,Food & Beverages
1677,Wesley Mendonça Batista,2.1,Brazil,JBS,Food & Beverages
1678,Wolfgang Leitner,2.1,Austria,Andritz,Construction & Engineering
1679,Ye Fan,2.1,China,MeiDong Auto,Retail
1680,Zhou Yaoting,2.1,China,Hongdou,Consumer Goods
1681,Zygmunt Solorz-Zak,2.1,Poland,Cyfrowy Polsat,Media & Entertainment
1682,Abhaykumar Firodia,2,India,Force Motors,Automobile & Auto Components
1683,Ajay Balvantray Parekh,2,India,Pidilite Industries,Chemicals
1684,Alan Parker,2,Switzerland,DFS,Retail
1685,Andrea Depkat,2,Germany,Haribo,Food & Beverages
1686,Anna Murdoch,2,United States,Investments,Investments
1687,Asok Kumar Hiranandani,2,Singapore,Royal Group Holdings,Real Estate
1688,Barbara Carlson Gage,2,United States,Carlson,Hospitality
1689,Bianca Rinehart  ,2,Australia,Hancock Prospecting,Metals & Mining
1690,Brett Blundy,2,Bahamas,BB Retail,Retail
1691,Cao Ji & Cao Zheng,2,China,Hangke Technology,Energy
1692,Charles Bronfman,2,Canada,Seagram,Food & Beverages
1693,Chey Tae Won,2,South Korea,SK,Energy
1694,Cliff Asness,2,United States,AQR Capital,Financial Services
1695,Craig C Culver,2,United States,Culver's,Food & Beverages
1696,David Hindawi,2,United States,Tanium,Software & Services
1697,Diao Zhizhong,2,China,Glodon,Software & Services
1698,Fernando Roig,2,Spain,Pamesa,Construction & Engineering
1699,Georg Haub,2,Germany,Tengelmann,Retail
1700,Ginia Rinehart,2,Australia,Hancock Prospecting,Metals & Mining
1701,Hans Arndt Riegel,2,Germany,Haribo,Food & Beverages
1702,Hans Guido Riegel,2,Germany,Haribo,Food & Beverages
1703,Hans Tan Sy,2,Philippines,SM Investments,Retail
1704,Harley Tan Sy,2,Philippines,SM Investments,Retail
1705,Heikki Kyöstilä,2,Finland,Planmeca,Healthcare
1706,Henrik Mads Clauson,2,Denmark,Danfoss,Industrial Products
1707,Herbert Wertheimer,2,United States,Investments,Investments
1708,Hope Rinehart Welker,2,Australia,Hancock Prospecting,Metals & Mining
1709,Hu Xingrong,2,China,Doof,Real Estate
1710,Hubertus Benteler,2,Austria,Benteler International,Automobile & Auto Components
1711,Isak Andic,2,Spain,Mango,Consumer Goods
1712,Jami Gertz,2,United States,Movies,Media & Entertainment
1713,Jiravat Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1714,John Goff,2,United States,Crescent Real Estate,Real Estate
1715,John Langley Hancock,2,Australia,Hancock Prospecting,Metals & Mining
1716,Juan Carlos Escotet,2,Venezuela,Banesco,Financial Services
1717,Katarina Martinson,2,Sweden,LE Lundbergforetagen,Investments
1718,Katsumi Tada,2,Japan,Daito Trust Construction,Real Estate
1719,Kenneth Tuchman,2,United States,TeleTech,Software & Services
1720,Kim Kardashian,2,United States,KKW Beauty,Consumer Goods
1721,Kommer Damen,2,Netherlands,Damen Shipyards,Construction & Engineering
1722,Konstantin Strukov,2,Russia,Uzhuralzoloto,Metals & Mining
1723,Li Feilie,2,China,Feishang,Metals & Mining
1724,Li Min,2,China,Rockchip Electronics,Semiconductors
1725,Liang Qin & Wang Yi,2,China,Yangjie Technology,Semiconductors
1726,Lin Lairong & An Sumei,2,China,Zhongxing,Metals & Mining
1727,Liu Zhiqiang & Zhai Meiqing,2,China,Heung Kong,Real Estate
1728,Louise Lindh,2,Sweden,LE Lundbergforetagen,Investments
1729,Lyu Hui & Chen Ningning,2,Hong Kong,Pioneer Metals,Metals & Mining
1730,M Satyanarayana Reddy,2,India,MSN Laboratories,Healthcare
1731,Mahendra Chimanlal Choksi,2,India,Asian Paints,Chemicals
1732,Manju D Gupta,2,India,Lupin,Healthcare
1733,Maria Elisabeth Schaeffler,2,Germany,Schaeffler,Automobile & Auto Components
1734,Marilyn Carlson Nelson,2,United States,Carlson,Hospitality
1735,Markus Persson,2,Sweden,Minecraft,Media & Entertainment
1736,Martin Lorentzon,2,Sweden,Spotify,Media & Entertainment
1737,Mary Haughey,2,United Kingdom,Norbrook Laboratories,Healthcare
1738,Mohammad Al Essa,2,Saudi Arabia,Riyad Bank,Financial Services
1739,Narendrakumar Kalyanji Parekh,2,India,Pidilite Industries,Chemicals
1740,Nucharee Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1741,Orion Hindawi,2,United States,Tanium,Software & Services
1742,Pan Zhengmin & Wu Chunyuan,2,China,AAC Acoustic Technologies,Consumer Goods
1743,Patrice Motsepe,2,South Africa,African Rainbow Minerals,Metals & Mining
1744,Patrik Tkac,2,Slovakia,EPH,Energy
1745,Paul Singer,2,United States,Elliot Management,Financial Services
1746,Pavana Langthara Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1747,Prannada Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1748,Rajan Raheja,2,India,Exide Industries,Automobile & Auto Components
1749,Ron Burkle,2,United States,Yucaipa Companies,Financial Services
1750,Safra Catz,2,United States,Oracle,Software & Services
1751,Saipin Phaholyothin Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1752,Sakchai Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1753,Saravoot Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1754,Satyanarayan Nuwal,2,India,Solar Industries India,Chemicals
1755,Scott Kapnick,2,United States,HPS Investment Partners,Financial Services
1756,Shang Jiyong,2,China,Wanda,Chemicals
1757,Si-Hyuk Bang,2,South Korea,HYBE,Media & Entertainment
1758,Supreeya Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1759,Suthirat Yoovidhya,2,Thailand,Red Bull,Food & Beverages
1760,Thavis Pengsa,2,Thailand,Red Bull,Food & Beverages
1761,Theodore Permadi Rachmat,2,Indonesia,Triputra Group,Agriculture
1762,Thomas Bruch,2,Germany,Globus Retail,Retail
1763,Thomas Prinzhorn,2,Austria,Prinzhorn,Containers & Packaging
1764,Vince McMahon,2,United States,WWE,Media & Entertainment
1765,Walter Droege,2,Germany,Droege International,Investments
1766,Wang Minwen,2,China,Lion Microelectronics,Semiconductors
1767,Wang Zhenggen,2,China,Maxwell,Industrial Products
1768,Wen Pengcheng,2,China,Wens Foodstuff,Agriculture
1769,William Heinecke,2,Thailand,Minor International,Hospitality
1770,Willy Michel,2,Switzerland,Ypsomed Holding,Healthcare
1771,Xu Jingnan,2,China,Peak,Consumer Goods
1772,Xu Lianjie,2,China,HengAn,Consumer Goods
1773,Xu Shugen,2,China,Zhejiangdingli,Industrial Products
1774,Xu Xin,2,China,Capitaltoday,Investments
1775,Yang Xuegang,2,China,Risun,Chemicals
1776,Yi Dasheng,2,China,Fuxing,Retail
1777,Yu Guoxiang,2,China,New Hengde,Investments
1778,Yuri Milner,2,United States,Mail.ru,Media & Entertainment
1779,Yusaku Maezawa,2,Japan,Start Today,Retail
1780,Zeng Jijiang,2,China,Hongda,Semiconductors
1781,Zhou Yongli,2,China,Yongli,Consumer Goods
1782,Alberto J. Safra,1.9,Brazil,Safra,Financial Services
1783,Alexander Mamut,1.9,Russia,A&NN Capital Fund Management,Investments
1784,Alexandra Daitch,1.9,United States,Cargill,Agriculture
1785,Anna Maria Braun,1.9,Germany,B. Braun,Healthcare
1786,Antonio Marcegaglia,1.9,Italy,Marcegaglia,Metals & Mining
1787,August Oetker Jr,1.9,Germany,Dr Oetker,Food & Beverages
1788,Baba Kalyani,1.9,India,Bharat Forge,Industrial Products
1789,Ben Silbermann,1.9,United States,Pinterest,Media & Entertainment
1790,Bergit Douglas,1.9,Germany,Dr Oetker,Food & Beverages
1791,Cai Dongqing,1.9,China,Alpha Animation,Media & Entertainment
1792,Carl DeSantis,1.9,United States,Celsius Holdings,Food & Beverages
1793,Chiao Yu-Lon,1.9,China,Walsin Lihwa,Semiconductors
1794,Christian Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1795,Christopher Goldsbury,1.9,United States,Pace Salsa,Food & Beverages
1796,Dan Gertler,1.9,Israel,Dan Gertler International,Metals & Mining
1797,Daniel Dines,1.9,United States,UiPath,Software & Services
1798,David J. Safra,1.9,Brazil,Safra,Financial Services
1799,Dieter Schnabel,1.9,Germany,Helm,Trading
1800,Dong Wei,1.9,China,Hengrui,Healthcare
1801,Emma Marcegaglia,1.9,Italy,Marcegaglia,Metals & Mining
1802,Esther Safra,1.9,Brazil,Safra,Financial Services
1803,Farhad Moshiri,1.9,United Kingdom,USM Holdings,Metals & Mining
1804,Fu Mingkang,1.9,China,Riyue,Industrial Products
1805,Gary Michelson,1.9,United States,Medtronic,Healthcare
1806,Giammaria Giuliani,1.9,Switzerland,Royalty Pharma,Healthcare
1807,Guan Yihong,1.9,China,Jiumaojiu,Food & Beverages
1808,Hamad Bin Jassim Bin Jaber Al Thani,1.9,Qatar,Deutsche Bank,Financial Services
1809,Hamdi Ulukaya,1.9,United States,Chobani,Food & Beverages
1810,Hans-Werner Hector,1.9,Germany,SAP,Software & Services
1811,Herb Chambers,1.9,United States,Herb Chambers Companies,Retail
1812,Hermanto Tanoko,1.9,Indonesia,Avia Avian,Chemicals
1813,Hu Gengxi & Chen Yanni,1.9,China,Wolwo Pharma,Healthcare
1814,Jacob J. Safra,1.9,Brazil,Safra,Financial Services
1815,Jaime Botin,1.9,Spain,Bankinter,Financial Services
1816,James Leprino,1.9,United States,Leprino Foods,Food & Beverages
1817,Jin Huiming,1.9,China,Dahua,Real Estate
1818,Jin Lei & Li Fengling,1.9,China,Balance Medical,Healthcare
1819,Johanna Braun,1.9,Germany,B. Braun,Healthcare
1820,John Bicket,1.9,United States,Samsara Networks,Software & Services
1821,John V. Oyler,1.9,China,BeiGene,Healthcare
1822,Juan-Miguel Villar Mir,1.9,Spain,Grupo Villar Mir,Chemicals
1823,Karl Friedrich Braun,1.9,Germany,B. Braun,Healthcare
1824,Katherine Tanner,1.9,United States,Cargill,Agriculture
1825,Kevin Systrom,1.9,United States,Instagram,Media & Entertainment
1826,Kunal Naresh Shah,1.9,India,CRED,Financial Services
1827,Lee Yeow Chor,1.9,Malaysia,IOI Group,Agriculture
1828,Lei Jufang,1.9,China,Qizheng Pharmaceutical,Healthcare
1829,Leopoldo Del Pino Y Calvo Sotelo,1.9,Spain,Ferrovial,Construction & Engineering
1830,Liu Dongsheng & Zhang Ning,1.9,China,Red Avenue,Chemicals
1831,Liu Feng & Lin Xuyan,1.9,China,Yongfeng,Metals & Mining
1832,Lucy Stitzer,1.9,United States,Cargill,Agriculture
1833,Ma Xiuhui,1.9,China,Opple,Energy
1834,Maren Otto,1.9,Germany,Otto,Retail
1835,Mei Zhiming,1.9,China,GLP,Real Estate
1836,Michael Jordan,1.9,United States,Charlotte Bobcats,Media & Entertainment
1837,Mike Adenuga,1.9,Nigeria,Globacom,Telecommunications
1838,Nikolaus Knauf,1.9,Germany,Knauf Gips,Construction & Engineering
1839,Nirmal Kumar Minda,1.9,India,Minda Industries,Automobile & Auto Components
1840,Otto Toto Sugiri,1.9,Indonesia,DCI Indonesia,Software & Services
1841,Patrick Hanrahan,1.9,United States,Tableau Software,Software & Services
1842,Qin Ronghua,1.9,China,Minth,Automobile & Auto Components
1843,Raja Bagmane,1.9,India,Bagmane Developers,Real Estate
1844,Rajju Shroff,1.9,India,United Phosphorus,Chemicals
1845,Ren Daode,1.9,China,Taikang,Financial Services
1846,RG Chandramogan,1.9,India,Hatsun Agro Products,Food & Beverages
1847,Ricardo Martin Bringas,1.9,Mexico,Soriana,Retail
1848,Richard Oetker,1.9,Germany,Dr Oetker,Food & Beverages
1849,Robert Miller,1.9,Canada,Future Electronics,Retail
1850,Roberto Angelini Rossi,1.9,Chile,AntarChile,Investments
1851,Rosely Schweizer,1.9,Germany,Dr Oetker,Food & Beverages
1852,Sanjeev Bikhchandani,1.9,India,Info Edge India,Software & Services
1853,Sarah MacMillan,1.9,United States,Cargill,Agriculture
1854,Shailesh Chimanlal Choksi,1.9,India,Asian Paints,Chemicals
1855,Shen Xiqiang,1.9,China,Yoke Technology,Chemicals
1856,Shi Wenbo,1.9,China,HengAn,Consumer Goods
1857,Sol Daurella,1.9,Spain,Coca-Cola European Partners,Food & Beverages
1858,Stefan Pierer,1.9,Austria,Pierer Mobility,Automobile & Auto Components
1859,Steven Klinsky,1.9,United States,New Mountain Capital,Financial Services
1860,Tang Xiaoou,1.9,Hong Kong,SenseTime,Software & Services
1861,Thaksin Shinawatra,1.9,United Arab Emirates,SC Asset,Real Estate
1862,Tong Jinquan,1.9,China,Changfeng,Real Estate
1863,Vinod Saraf,1.9,India,Vinati Organics,Chemicals
1864,Wang Linxiang,1.9,China,Erdos,Consumer Goods
1865,Wang Mingwang & Cai Di'e,1.9,China,Sunwoda,Energy
1866,Wang Wei,1.9,China,Xingyun,Software & Services
1867,William Koch,1.9,United States,Oxbow,Energy
1868,William Young,1.9,United States,Plastipak,Containers & Packaging
1869,Wu Xushun,1.9,China,37 Interactive Entertainment,Media & Entertainment
1870,Wu Ying,1.9,China,Metron,Industrial Products
1871,Xia Chongyao & Yuan Liyu,1.9,China,Orient Wires & Cables,Industrial Products
1872,Xiang Guangtong,1.9,China,Tsingshan,Industrial Products
1873,Yan Jianjun,1.9,China,Zenitek,Investments
1874,Yang Lin,1.9,United States,VeSync,Consumer Goods
1875,Yang Meng & He Li,1.9,China,Anker,Retail
1876,Yang Weidong & Yang Yazhen,1.9,China,Zhejiang Satellite Petro Chemical,Chemicals
1877,Yoshiko Mori,1.9,Japan,Mori Building,Real Estate
1878,Yu Faxiang,1.9,China,Sunriver,Construction & Engineering
1879,Yu Rong,1.9,China,Health 100,Healthcare
1880,Yuan Zhilun,1.9,China,Bosai Minerals,Metals & Mining
1881,Zhang Ya & Zhou Wenmei,1.9,China,Guoguang Electric,Industrial Products
1882,Zheng Jianjiang,1.9,China,AUX,Consumer Goods
1883,Zhou Zongwen,1.9,China,Chow Tai Seng,Retail
1884,Abdulla Al Futtaim,1.8,United Arab Emirates,Al Futtaim,Retail
1885,Ahmet Calik,1.8,Turkey,Calik,Construction & Engineering
1886,Aiyawatt Srivaddhanaprabha,1.8,Thailand,King Power,Retail
1887,Alex Birkenstock,1.8,Germany,Birkenstock,Consumer Goods
1888,Alfredo Harp Helu,1.8,Mexico,Banamex,Financial Services
1889,Andrey Andreev,1.8,United Kingdom,MagicLab,Software & Services
1890,Apichet Srivaddhanaprabha,1.8,Thailand,King Power,Retail
1891,Binish Hasmukh Chudgar,1.8,India,Intas Pharmaceuticals,Healthcare
1892,Cameron Adams,1.8,Australia,Canva,Software & Services
1893,Christian Birkenstock,1.8,Germany,Birkenstock,Consumer Goods
1894,Du Weimin,1.8,China,Biokangtai,Healthcare
1895,Edward Lampert,1.8,United States,Sears,Financial Services
1896,Erik Paulsson,1.8,Sweden,Fabege,Real Estate
1897,Frederick Ernest Ehrsam III,1.8,United States,Coinbase,Blockchain
1898,Friedrich Knapp ,1.8,Germany,New Yorker,Retail
1899,Fritz Draexlmaier,1.8,Germany,Draexlaimer,Automobile & Auto Components
1900,G Amarender Reddy,1.8,India,GAR,Real Estate
1901,Gao Yi,1.8,China,Yifeng Pharmacy,Retail
1902,Guy Laliberte,1.8,Canada,Cirque du Soleil,Media & Entertainment
1903,He Zhaoxi,1.8,China,Sangfor,Software & Services
1904,Henry T Sy Jr,1.8,Philippines,SM Investments,Retail
1905,Hu Yangzhong,1.8,China,Hikvision,Consumer Goods
1906,Huang Hongsheng & Lin Weiping,1.8,China,Skyworth,Consumer Goods
1907,Irene Lee Yun Lien,1.8,Hong Kong,Hysan,Real Estate
1908,Isidro Consunji,1.8,Philippines,DMCI Holding,Construction & Engineering
1909,J Tomilson Hill,1.8,United States,Blackstone Group,Financial Services
1910,Jacques Veyrat,1.8,France,Impala,Investments
1911,Jiang Yintai,1.8,China,Daimay,Automobile & Auto Components
1912,Jill Foss Watson,1.8,United States,Credit Acceptance,Financial Services
1913,Jin Lei,1.8,China,Changchun High-tech Industries,Healthcare
1914,Jin Xin,1.8,China,Dajin Heavy Industry,Industrial Products
1915,Joe Lacob,1.8,United States,Golden State Warriors,Media & Entertainment
1916,John Leigh,1.8,Hong Kong,CLP,Energy
1917,Jorgen Mads Clausen,1.8,Denmark,Danfoss,Industrial Products
1918,Justin Ishbia,1.8,United States,UWM Holdings,Financial Services
1919,Kagemasa Kozuki,1.8,Japan,Konami,Media & Entertainment
1920,Lee Joong-Keun,1.8,South Korea,Booyoung,Real Estate
1921,Leslie Alexander,1.8,United States,Houston Rockets,Media & Entertainment
1922,Li Ming & Du Nan,1.8,China,Yate,Investments
1923,Li Xiangping,1.8,China,Dongming,Chemicals
1924,Liang Liangsheng,1.8,Hong Kong,C-Bons,Consumer Goods
1925,Liu Gexin,1.8,China,Kelun Pharmaceutical,Healthcare
1926,Lo Ka Shui,1.8,Hong Kong,Great Eagle,Real Estate
1927,Ludwig Theodore Braun,1.8,Germany,B. Braun,Healthcare
1928,Marco Vacchi,1.8,Italy,IMA Group,Industrial Products
1929,Maria De Lourdes Egydio Villela,1.8,Brazil,Itau Unibanco,Financial Services
1930,Maurizio Billi,1.8,Brazil,Eurofarma,Healthcare
1931,Meng Qingshan,1.8,China,Meihua,Food & Beverages
1932,Michael Krasny,1.8,United States,CDW,Software & Services
1933,Mohannad Al Kharafi,1.8,Kuwait,Kharafi Group,Construction & Engineering
1934,Morris Kahn,1.8,Israel,Amdocs ,Software & Services
1935,Nancy Lerner,1.8,United States,MBNA,Financial Services
1936,Nimish Hasmukh Chudgar,1.8,India,Intas Pharmaceuticals,Healthcare
1937,Norma Lerner,1.8,United States,MBNA,Financial Services
1938,Patrice Pichet,1.8,France,Groupe Pichet,Real Estate
1939,Peter Johan Mads Clauson,1.8,Denmark,Danfoss,Industrial Products
1940,Philip Day,1.8,United Arab Emirates,Edinburgh Woollen Mills,Retail
1941,Phillip Frost,1.8,United States,Ivax ,Healthcare
1942,Randolph Lerner,1.8,United States,MBNA,Financial Services
1943,Rutger Arnhult,1.8,Sweden,Corem Property Group,Real Estate
1944,Shang Xiaobo & Deng Yefang,1.8,China,Honglu Steel Structure,Construction & Engineering
1945,Sun Zhongwei & Wen Meichan,1.8,China,Hello Tech,Energy
1946,Surjit Kumar Gupta,1.8,India,Havells India,Consumer Goods
1947,Sylvia Stroher,1.8,Germany,Wella,Consumer Goods
1948,T Denny Sanford,1.8,United States,First Premier Bank,Financial Services
1949,Tahir,1.8,Indonesia,Bank Mayapada,Financial Services
1950,Teresita Sy-Coson,1.8,Philippines,SM Investments,Retail
1951,Theodore Leonsis,1.8,United States,Monumental Sports & Entertainment,Media & Entertainment
1952,Thomas James,1.8,United States,Raymond James Financial,Financial Services
1953,Tian Ming,1.8,China,Star Cm,Media & Entertainment
1954,Timothy Headington,1.8,United States,Headington Oil,Energy
1955,Toshio Motoya,1.8,Japan,APA Group,Hospitality
1956,Urmish Hasmukh Chudgar,1.8,India,Intas Pharmaceuticals,Healthcare
1957,Vera Guerin,1.8,United States,Shapell Industries,Real Estate
1958,Voramas Srivaddhanaprabha,1.8,Thailand,King Power,Retail
