Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
870,Timothy Headington,2,United States,Headington ,Energy
871,Yik-Chun Koo Wang,2,Hong Kong,Johnson Electric ,Electric Motor Manufacture
872,Lin Shu-Hung,2,Taiwan,Chang Chun,Chemicals
873,Liao Long-Shing,2,Taiwan,Chang Chun,Chemicals
874,Maja Hoffman,2,Switzerland,Roche,Pharmaceuticals
875,Lukas Duschmale,2,Switzerland,Roche,Pharmaceuticals
876,John Henry,2,United States,Fenway Sports,Sports Franchise
877,Vera Michalski Hoffman,2,Switzerland,Roche,Pharmaceuticals
878,Ted Turner,2,United States,Turner Broadcasting,Entertainment
879,Stein Erik Hagen,2,Norway,Orkla,Manufacturing
880,Sabine Duschmale Oeri,2,Switzerland,Roche,Pharmaceuticals
881,Juan Abello,2,Spain,Sacyr Vallehermoso,Investments
882,Jorg Duschmale,2,Switzerland,Roche,Pharmaceuticals
883,Catherine Oeri,2,Switzerland,Roche,Pharmaceuticals
884,C Dean Metropoulos,2,United States,Metropoulos,Investments
885,Maja Oeri,2,Switzerland,Roche,Pharmaceuticals
886,Anita Zucker,2,United States,Intertech,Chemicals
887,Andreas Oeri,2,Switzerland,Roche,Pharmaceuticals
888,Sam Zell,2,United States,Equity Group Investments,Investments
889,Gilles Martin,2,France,Eurofins Scientific,Laboratory Services
890,Olgun Zorlu,2,Turkey,Zorlu Holding,Conglomerate
891,John Arnold,2,United States,Centaurus Advisors,Hedge Funds
892,Andre Hoffman,2,Switzerland,Roche,Pharmaceuticals
893,Joe Lewis,2,Bahamas,Tavistock Group,Investments
894,Michael Moritz,2,United States,Zappos,Investments
895,Masahiro Miki,2,Japan,Abc Mart,Footwear Retail
896,Leon Cooperman,2,United States,Omega Advisors,Hedge Funds
897,Marc Ladreit de Lacharriere,2,France,Fimalac,Investments
898,Vincent Viola,2,United States,Virtu Financials,Electronic trading
899,David Filo,2,United States,Yahoo,Technology
900,Bill Marriott Jr,2,United States,Marriott International,Hospitality
901,Shari Arison,2,Israel,Carnival Cruises,Entertainment
902,Gao Tianguo,2,China,Guozhijie,Investments
903,Shi Wenbo,2,China,HengAn Group,Personal care products
904,Jiang Nanchun,2,China,Focus Media,"Digital new media, investment "
905,Chen Jinxia,2,China,Yongjin,"Pharmaceutical, Investment"
906,Liu Yiqian,2,China,Sunline Group,Investment
907,Brahim Zniber,2,Morocco,Belvedere,Winery
908,Chen Hongtian & Yao Lini,2,China,Cheung Kei,"Investment, Real estate"
909,Liu Zhiqiang & Zhai Meiqing ,2,China,Heung Kong ,"Real Estate, Furniture retail "
910,Jack Xu & Sandy Li,2,China,Trendy,Apparel
911,Qin Yinglin & Qian Ying,2,China,Muyuan,Husbandry
912,Robert McNair,2,United States,Houston Texans,Sports Franchise
913,Mohammed Al Issa,2,Saudi Arabia,Savola Group,Investments
914,Kushal Pal Singh,2,India,DLF,Real estate
915,John Kapoor,2,United States,Insys Therapeutics,Pharmaceuticals
916,Ashwin Choksi,2,India,Asian Paints,Manufacturing
917,Ni Zhaoxing,2,China,Zhongrong,"Culture products, property, energy, investment"
918,John Farber,2,United States,ICC Industries,Chemicals
919,"Chase Coleman, III",2,United States,Tiger Global Management,Hedge Funds
920,Lou Zhongfu,2,China,Guangsha ,"Construction, real estate"
921,Brandt Louie,2,Canada,HY Louie,Whole sale
922,Marc Lasry,2,United States,Avenue Capital ,Hedge Funds
923,Sunil Vaswani,2,United Arab Emirates,Stallion Group,Conglomerate
924,David & Vicky Teoh,2,Australia,TPG Telecom,Telecom
925,Lee Seo-Hyun,2,South Korea,Samsung ,Electronics
926,Lee Boo-Jin,2,South Korea,Samsung ,Electronics
927,Hans Melchers,2,Netherlands,Hal Trust,Chemicals
928,Ty Warner,2,United States,Ty Warner Hotels & Resorts,Hospitality
929,Idan Ofer,2,Israel,Israel Corporation,Shipping
930,Johnelle Hunt,2,United States,Jb Hunt Transport Services ,Logistics
931,Dan Snyder,2,United States,Washington Redskins,Sports Franchise
932,Gordon Getty,2,United States,Ann & Gordon Getty Foundation,Energy
933,Abilio Diniz,2,Brazil,Companhia Brasileira De Distribuicao,Multi Brand Retailing
934,Aloysio de Andrade Faria,2,Brazil,Banco Alfa,Banking
935,Ravi Pillai,2,United Arab Emirates,Ravi Pillai Group,Construction
936,Isabel Dos Santos,2,Angola,Unitel,Investments
937,Hanni Toosbuy Kasprzak,2,Denmark,Ecco,Manufacturing
938,Edgar Bronfman Jr,2,United States,Warner Music ,Entertainment
939,Bob Parsons,2,United States,Go Daddy,Technology
940,Manuel Lao Hernandez,2,Spain,Cirsa,Gaming & Entertainment
941,Linda Pritzker,2,United States,Hyatt,Hospitality
942,Yvonne Bauer,2,Germany,Bauer Media ,Entertainment
943,Nicolas Puech,2,France,Hermes,Multi Brand Retailing
944,Sheldon Solow,2,United States,Solow Projects,Real Estate
945,Chey Tae Won,2,South Korea,SK Corporation,Energy
946,Mike Adenuga,2,Nigeria,Conoil,Telecom
947,Gabe Newell,2,United States,Valve Corporation,Entertainment
948,Kim Jung-Ju,2,South Korea,Nexon ,Entertainment
949,Arthur Blank,2,United States,Home Depot,Multi Brand Retailing
950,Ronald Lauder,2,United States,Estee Lauder,Cosmetics
951,Zhou Chengjian,2,China,Metersbonwe,Clothing
952,Xu Lianjie,2,China,HengAn Group,Personal care products
953,Zhang Lei,2,China,Hillhouse,Investment
954,Song Zuowen,2,China,Nanshan ,"Aluminium, Apparel, investments"
955,Jiang Rensheng,2,China,Zhifei Biological Prouducts,Vaccine 
956,Francisco Ivens de Sa Dias Branco,2,Brazil,M. Dias Branco,Food & Beverages
957,Ronald Mc Aulay,2,China,CLP Holdings,Energy
958,Rodney Lewis,2,United States,Valero Energy,Energy
959,Bubba Cathy ,2,United States,Chick - Fil - A,Food & Beverages
960,Jiang Weiping & Zhang Jing,2,China,Tianqi ,Mining
961,Zhang Zhongneng & Guo Meilan ,2,China,HEC ,"Aluminium, pharmaceuticals, mining"
962,Wang Qicheng & Wu Yan,2,China,Hakim,"IT, media, real estate, investment"
963,Xiu Laigui & Li Yanhua,2,China,Xiuzheng ,Pharmaceuticals
964,Erich Kellerhals,2,Germany,Media Saturn,Consumer electronics Retailing
965,Katsuhito Yamauchi,2,Japan,Nintendo,Gaming & Entertainment
966,Cui Lijie,2,Hong Kong,Bower Pacific,Food & Beverages、Gaming
967,Sarik Tara,2,Turkey,Enka,Construction
968,Robert Coyuito jr,2,Philippines,Coyuito Group,Energy
969,Peter Peterson,2,United States,Blackstone ,Investments
970,Erivan Haub,2,Germany,Tengelmann Group,Multi Brand Retailing
971,Vadim Novinsky,2,Ukraine,Smart Holding Group,Investments
972,Guo Wengui,2,China,Zhengquan Property,"Real estate, investments"
973,Huo Qinghua,2,China,China Kingho,Coal 
974,Fernando Belmont,2,Peru,Yanbal International,Cosmetics
975,Shoji Uehara,2,Japan,Taisho Pharmaceutical,Pharmaceuticals
976,Mary Perkins,2,United Kingdom,Specsavers,Single Brand Retailing
977,Ravi Jaipuria,2,India,RJ Corp,Manufacturing
978,Abhay Vakil,2,India,Asian Paints,Manufacturing
979,Lee Jay-Hyun,2,South Korea,Cj Korea Express,Food & Beverages
980,Kenny Troutt,2,United States,Excel Communications,Telecom
981,Jonathan Nelson,2,United States,Providence Equity Partners,Investments
982,Bahaa Hariri,2,Switzerland,Horizon Group,Real Estate
983,Fritz Draexlmaier,2,Germany,Draexlaimer group,Auto parts 
984,Richard Peery,2,United States,Real Estate Investments,Real Estate
985,Wim van der Leegte,2,Netherlands,VDL Group,Automobile
986,S Daniel Abraham,2,United States,Slim Fast,Cosmetics
987,Teresa Solari Falabella,2,Chile,SACI Falabella,Multi Brand Retailing
988,Christopher Portman,2,United Kingdom,Portman Estate,Real Estate
989,Eduardo Eurnekian,2,Argentina,Aeropuertos Argentina 200,Airports
990,Lo Ka Shui,2,Hong Kong,Great Eagle ,Real Estate
991,Kalanithi Maran,2,India,Sun Network,Media & Entertainment
992,George Bishop,2,United States,Geo Southern Energy,Oil & gas
993,Jennifer Pritzker,2,United States,Hyatt,Hospitality
994,James Irsay,2,United States,Indianapolis Cult,Sports Franchise
995,Yitzhak Tshuva,2,Israel,Delek Group,Real Estate
996,Sebastian Pinera,2,Chile,Blanco Y Negro,Investments
997,Frank Lowy,2,Australia,Westfield ,Real Estate
998,Joe Mansueto,2,United States,Morningstar ,Investments
999,Alexandra Schorghuber,2,Germany,Schoerghuber Unternehmensgruppe,Construction
1000,Daryl Katz,2,Canada,Katz Group,Pharmaceuticals
1001,John Brown,2,United States,Stryker Corporation,Medical Technology
1002,Dennis Chip Wilson,2,Canada,Lululemon,Single Brand Retailing
1003,Arnon Milchan,2,Israel,New Regency Movies,Entertainment
1004,Dan Cathy,2,United States,Chick - Fil - A,Food & Beverages
1005,Yin Mingshan,2,China,Lifan ,"Motorcycles, automobile, investment"
1006,Che Fengsheng,2,China,Sihuan Pharm,Pharmaceuticals
1007,Liu Shaoxi,2,China,Yihua Timbar Stock,"Wood, Real estate, Investment "
1008,Liu Zhongtian,2,China,Zhongwang ,Extruded aluminum products
1009,Yang Keng,2,China,Languan ,Real Estate
1010,Huang Qiaoling,2,China,Worldland,"Tourism, real estate"
1011,Yan Zhi,2,China,Zhuoer ,Real Estate
1012,Li Zhe,2,China,Riverside ,Real estate
1013,Cao Longxiang,2,China,Ji Chuan,Pharmaceutical
1014,Huang Wenzai,2,China,Star river,Real Estate
1015,Zhu Linyao,2,China,Huabao International ,"Fragrances, Flavouring"
1016,Li Yihai,2,China,Jiangxi  Jiminkexin ,Pharmaceuticals
1017,Zhou Zerong,2,China,Kingold ,"Real Estate, Investments"
1018,Miao Hangen,2,China,Shenghong Printing & Dyeing,"Printing and dyeing, chemical fiber, real estate"
1019,Shen Nanpeng,2,China,Sequoia Capital,Investments 
1020,Wang Wenjing,2,China,Yonyou,Software
1021,Zhang Hongwei,2,China,Orient,"Energy, retail"
1022,Li Hua,2,China,Excellence ,Real Estate
1023,Chee Chen Tung,2,Hong Kong,OOCL,Transporting
1024,Kostyantin Zhevago,2,Belgium,GBL,Investments
1025,Shan Xiangshuang,2,China,Zhongke,Investments
1026,Albert von Thurn und Taxis,2,Germany,-,Real Estate
1027,Sheikh Tamim bin Hamad Al Thani,2,Qatar,Qatar Investment Authority,Investments 
1028,Alexander Knaster,2,United Kingdom,Pamplona Capital Management,Energy
1029,Peter Cruddas,2,United Kingdom,CMC Markets,Financial Services
1030,Hamilton James ,2,United States,Blackstone,Financial services
1031,Catherine Lozinck,2,United States,Swagelok,Oil & Gas
1032,Vidya Chhabria,2,United Arab Emirates,Jumbo ,Multi Brand Retailing
1033,Donald R Sobey,2,Canada,Empire Co,Conglomerate (food retail & corporate investments)
1034,Jamie Augusto Zobel,2,Philippines,Ayala Corporation,Energy
1035,H Wayne Huizenga,2,United States,Swisher Hygiene,Investments
1036,Wang Wenliang,2,China,China Rilin,"Logistics, construction "
1037,Lin Tianfu ,2,China,GRN Group,"Sportswear, shoes"
1038,Charles Dunstone,2,United Kingdom,Carphone Warehouse ,Multi Brand Retailing
1039,GV Prasad,2,India,Dr. Reddy's Lab,Pharmaceuticals
1040,NR Narayana Murthy,2,India,Infosys,Technology
1041,Dhiraj Rajaram,2,India,Mu Sigma,Technology
1042,Martin Naughton,2,Ireland,Glen Dimplex ,Electronics
1043,Herb Chambers,2,United States,Herb Chambers Companies,Automobile
1044,Bill Gross,2,United States,Pimco,Investments
1045,Gary Magness,2,United States,AT&T,Telecom
1046,Daniel Loeb,2,United States,Third Point,Hedge Funds
1047,William Koch,2,United States,Oxbow Corporation,Energy
1048,Richard Yuengling Jr,2,United States,D.G. Yuengling & Son,Food & Beverages
1049,Juan Coneo Solari,2,Chile,SACI Falabella,Multi Brand Retailing
1050,Andre Esteves,2,United Kingdom,Btg Pactual,Banking
1051,Reinold Geiger,2,Switzerland,L'Occitane,Cosmetics
1052,George Argyros,2,United States,Dst Systems ,Real Estate
1053,Chan Tan Ching Fen,2,Hong Kong,Hang Lung,Real Estate
1054,Rajan Raheja,2,India,Hathway Cable,Media & Entertainment
1055,Georg Stumpf,2,Austria,M+W,Construction
1056,Thomas Lee,2,United States,Party City,Investments
1057,Hubert Burda,2,Germany,Hubert Burda Media Company,Media
1058,Fong Yun Wah,2,Hong Kong,Hip Shing Hong,Real Estate
1059,Sid Bass,2,United States,Disney,Media
1060,Lee Bass,2,United States,Disney,Media
1061,Kuok Khoon Hong,2,Singapore,Wilmar International,Food & Beverages
1062,Shin Chang Jae,2,South Korea,Kyobo Life,Insurance
1063,Kim Bum-Soo,2,South Korea,Daum Kakao Corp,Mobile application (Online services)
1064,Sandro Veronesi,2,Italy,Calzedonia Group,Single Brand Retailing
1065,Jane Lauder,2,United States,Estee Lauder,Cosmetics
1066,Samvel Karapetyan,2,Russia,Tashir Group,Real Estate
1067,Abdulla Al Futtaim,2,United Arab Emirates,Al Futtaim ,Automobile
1068,Peter Thiel,2,United States,Clarium Capital,Investments
1069,Anwar Pervaiz,2,United Kingdom,Bestway Group,Multi Brand Retailing
1070,Alec Gores,2,United States,Gores,Investments
1071,Kwek Leng Beng,2,Singapore,City Development,Real Estate
1072,Jim Breyer,2,United States,Accel Partners,Investments
1073,Gil Shwed,2,Israel,Check Point Software Technologies ,Technology
1074,Yasumitsu Shigeta,2,Japan,Hikari Tsushin,Telecom
1075,Jeffrey Skoll,2,United States,Ebay,Online Retail
1076,Hazel Czernin,2,United Kingdom,The Howard De Walden Estate,Real Estate
1077,John Doerr,2,United States,Kleiner Perkins Caufield & Byers,Investments
1078,Zheng Jianming,2,Hong Kong,Shunfeng PV,"Solar, shipbuilding, real estate"
1079,Huang Shizai,2,China,Great China International,Real Estate
1080,Liang Yunchao,2,China,BY-Health,Health Products
1081,Lin Dingqiang,2,China,Kamfei,Real estate
1082,Lin Li,2,China,Liye ,"Finance, Investments"
1083,Chen Rong,2,China,Shanghai Zhonglu Group,"Investment, bowling"
1084,Kapil Bhatia & Rahul Bhatia,2,India,Interglobe Enterprise,Aviation
1085,Abdul Majeed Alhokair,2,Saudi Arabia,Fawaz Abdulaziz Alhokair Group,Retail
1086,He Qiaonv & Tang Kai ,2,China,Orient Landscape,Landscaping 
1087,Zhang Li & Zhang Liang,2,China,R&F,"Real Estate, Mining"
1088,Barry Charles Diller,2,United States,Expedia,Online Travel & media
1089,Jerrold Perenchio,2,United States,Chartwell Leisure,Hospitality
1090,Manoj Bhargava,2,United States,5 Hour Energy,Food & Beverages
1091,Koo Bon Moo,2,South Korea,LG Electronics,Electronics
1092,Danil Khachaturov,2,Russia,Rosgosstrakh,Insurance
1093,Vladimir Yevtushenkov,2,Russia,Sistema,Telecom
1094,William Wrigley Jr,2,United States,Wrigley Management,Food & Beverages
1095,Scott Farquhar ,2,Australia,Atlassian Corp,Business Software
1096,Rakesh Gangwal,2,United States,Interglobe Enterprise,Aviation
1097,Terry Mathews,2,Canada,Mitel Networks,Technology
1098,Ronald Joyce,2,Canada,Tim Horton Donut ,Food & Beverages
1099,Jeffrey Lorberbaum,2,United States,Mohawk Industries,Manufacturing
1100,Anne Graff,2,United Kingdom,Graff Diamonds,Diamonds
1101,Michael Krasny,2,United States,CDW,Computer & Electronics Retail
1102,Dermot Desmond,2,Ireland,NCB,Investments
1103,Sylvia Stroher,2,Germany,Wella,Cosmetics
1104,Ezra Nahmad,2,Monaco,-,Art
1105,Drayton McLane,2,United States,Walmart,Multi Brand Retailing
1106,Ahmet Calik,2,Turkey,Calik Holidng,Energy
1107,Ron Baron,2,United States,Barons Capital,Investments
1108,Koo Lin Jui-Hui,2,Taiwan,CTBC,Financial Services
1109,Vladimir Iorich,2,Switzerland,Pala Investment,Mining
1110,Norman Braman,2,United States,Keystone Discount Stores,Automobile
1111,Nicolas Berggruen,2,United States,Berggruen Holdings,Investments
1112,Marius Nacht,2,Israel,Check Point Software Technologies,"Security software, Computer hardware"
1113,Kavitark Ram Shriram,2,United States,Google ,Technology
1114,Piero Solari Donajjio,2,Chile,SACI Falabella,Multi Brand Retailing
1115,Klaus-Peter Schulenberg,2,Germany,CTS Eventim  ,Entertainment
1116,Irene Lee,2,Hong Kong,Hysan,Real Estate
1117,Thomas Siebel,2,United States,First Virtual,Technology
1118,Jeffrey Lurie,2,United States,Philadelphia Eagles,Sports Franchise
1119,Robert Bass,2,United States,Keystone Inc,Investments
1120,Patrick Ryan,2,United States,AON Insurance Broker,Insurance
1121,Fiona Pratt,2,Australia,Visy Industries,"Paper,Packaging & recyling"
1122,Lucio Tan,2,Philippines,Philip Morris ,Tobacco
1123,Gerald J Ford,2,United States,Ford Financial Fund,Banking
1124,Yusaku Maezawa,2,Japan,Start Today,Online retail
1125,Petter Stordalen,2,Norway,Nordic Choice Hotel,Hospitality
1126,Chen Yung-Tai,2,Taiwan,Aurora,Real Estate
1127,Paul Singer,2,United States,Elliot Management,Financial Services
1128,Jeff Rothschild,2,United States,Facebook,Social networking service
1129,Robert Wood Johnson IV,2,United States,New York Jets,Sports Franchise
1130,Carl Bennet,2,Sweden,Getinge Group,Health Care
1131,Teddy Sagi,2,Israel,Playtech,Entertainment
1132,Laurence Graff,2,Switzerland,Graff Diamonds ,Diamonds
1133,Richard Schulze,2,United States,Best Buy,Electronic Retailer
1134,Mike Cannon-Brookes,2,Australia,Atlassian Corp,Business Software
1135,Radovan Vitek,2,Czech Republic,CPI property group,Real Estate
1136,Wu Liangding,2,China,Zhongbao ,Auto parts 
1137,Fu MeiCheng,2,China,Huace Film & TV,Television & media 
1138,Li Zhen,2,China,Anhui Guoxuan,"Real estate, screen culture, batteries"
1139,Shao Genhuo,2,China,Dabeinong ,"Animal feed, seed"
1140,Xu Guanju,2,China,Chuanhua ,"Chemical, agriculture, investments "
1141,Ge Weidong,2,China,Hundun investment,Investments
1142,Zhu Xingliang,2,China,Gold Mantis,Construction
1143,Zhu Gongshan,2,Hong Kong,Golden Concord Holdings,"Solar, power station"
1144,An Kang,2,China,Hualan Biological Engineering,Biopharmaceuticals
1145,Zhu Baoguo,2,China,Joint Care,Pharmaceuticals
1146,Robert Peugeot,2,France,Peugeot,Automobile
1147,Ratan Tata,2,India,Tata Sons,Manufacturing
1148,Daniel Jaeggi  ,2,Switzerland,Mercuria Energy Group,Oil & Gas
1149,Sarah Chaney,2,United States,Cargill,Food & Beverages
1150,Xu Ziquan & Kang Ning,2,China,Jetsen,IT 
1151,Ma Hong & Huang Xiaoxuan,2,China,Souyute,Apparel 
1152,Wang Zhenghua & Wang Yu,2,China,Spring Airlines,Airlines
1153,Wen Yibo & Zhang Huiming,2,China,Sound Environment,Environmental protection
1154,Lin Jianhua & Zhang Hong,2,China,First,Photovoltaic
1155,Belmiro de Azevedo,2,Portugal,Sonae,Multi Brand Retailing
1156,Vichai Srivaddhanaprabha,2,Thailand,King Power Duty Free,Entertainment
1157,Tom Benson,2,United States,New Orleans,Sports Franchise
1158,Marco Dunand,2,Switzerland,Mercuria Energy Group,Oil & Gas
1159,Hiroko Takei,2,Japan,TFK Corp,Financial Services
1160,Fernando Augusto Zobel,2,Philippines,Ayala Corporation,Energy
1161,Farhad Akhmedov,2,Russia,Northgas,Energy
1162,Daisy Igel,2,Brazil,Ultrapar,Energy
1163,Alexander Spanos,2,United States,San Diego Chargers,Sports Franchise
1164,Huang Wenji,2,China,Jcumbrella,Umbrella
1165,Zang Jianjun,2,China,Huaxin,"Oil, chemical"
1166,Yao Xinyi ,2,China,DunAn ,"Manufacturing, energy "
1167,Zhang Changhong,2,China,Dazhihui,Data services 
1168,Jorgen Mads Clausen,2,Denmark,Danfoss,Manufacturing
1169,Lee Hwa Kyung,2,South Korea,Orion Corporation,Food & Beverages
1170,Anton Kathrein Jr,2,Germany,Katherein Werkel,Antenna & Satellite Technology
1171,Rosa Brescia Cafferata,2,Peru,Grupo Brescia,Mining
1172,Ana Maria Brescia Cafferata,2,Peru,Grupo Brescia,Mining
1173,Sudhir Mehta,2,India,Torrent Pharma,Pharmaceuticals
1174,Samir Mehta,2,India,Torrent Pharma,Pharmaceuticals
1175,Pier Luigi Piana,2,Italy,Loro Piana,Textiles
1176,Mehmet Nazif Gunal,2,Turkey,Mng Holdings,Investments
1177,Gabriel Escarrer,2,Spain,Melia Hotel,Hospitality
1178,Vinod Gupta,2,India,Havells India,Manufacturing
1179,Stewart Rahr,2,United States,Kinray,Pharmaceuticals
1180,Guy Laliberte,2,Canada,Cirque Du Soleil,Entertainment
1181,Glenn Saldanha,2,India,Glenmark  Pharma ,Pharmaceuticals
1182,Baba Kalyani,2,India,Bharat Forge,Manufacturing
1183,Qi Jianhong,2,China,Sparkle Roll ,"Automobiles, luxury retail, investments"
1184,Vinod Khosla,2,United States,Khosla Ventures,Investments
1185,Rit Thirakomen,2,Thailand,MK Restaurant Group PCL,Food (Restaurant)
1186,Paulo Chiesi,2,Italy,Chiesi Farmaceutici SpA,Pharmaceuticals
1187,Li Kwok-po,2,Hong Kong,BEA,Banking
1188,Alberto Chiesi,2,Italy,Chiesi Farmaceutici SpA,Pharmaceuticals
1189,Tang Yiu,2,Hong Kong,Belle,Shoes
1190,Evan Spiegel,2,United States,Snapchat,Technology
1191,Bobby Murphy,2,United States,Snapchat,Technology
1192,Nelson Peltz,2,United States,Triangle Industries,Investments
1193,Mark Stevens,2,United States,Sequoia Capital,Investments
1194,Lucy Stitzer,2,United States,Cargill,Food & Beverages
1195,Katherine Tanner,2,United States,Cargill,Food & Beverages
1196,Hans-Werner Hector,2,Germany,SAP,Technology
1197,Krit Ratanarak,2,Thailand,Bank Of Ayudhya,Banking
1198,Amy Wyss,2,United States,BoD Synthes ,Health care
1199,Joseph Grendys,2,United States,Koch Foods,Meat processing
1200,Peter Lim,2,Singapore,Wilmar International,Food & Beverages
1201,Noam Gottesman,2,United States,Toms Capital,Hedge Funds
1202,Manuel Jove,2,Spain,Banco Bilbao Vizcaya Argentaria,Banking
1203,Glen Taylor,2,United States,Taylor Corp,Packaging
1204,Forrest Preston,2,United States,Life Care Centers of America,Health care
1205,Zygi Wilf,2,United States,Garden Homes,Real Estate
1206,Patrick Lee,2,Hong Kong,Lee & Man,Paper
1207,Leonard Schleifer,2,United States,Regeneron,"Pharmaceuticals, Biotech"
1208,Yokyu Kanazawa,2,Japan,Sanyo Bussan,Manufacturing
1209,Bradley Wayne Hughes,2,United States,Public Storage,Real Estate
1210,Bob Gaglardi,2,Canada,Northland Properties,Hospitality (Hotel & Restaurant)
1211,John Morgridge,2,United States,Cisco,Technology
1212,Dagmar Dolby,2,United States,Dolby Laboratories,Entertainment
1213,Eva-Maria Bucher Haefner,2,Ireland,Computer Associates,Technology
1214,Martin Haefner,2,United States,Computer Associates,Technology
1215,Dominique Heriard Dubreuil,2,France,Remy Cointreau,Food & Beverages
1216,Hal Steinbrenner,2,United States,New York Yankees,Sports
1217,Friedhelm Loh,2,Germany,Friedhelm Loh Group,Manufacturing
1218,Enrique Razon Jr,2,Philippines,International Container Terminal Services,Logistics
1219,Walter Scott Jr,2,United States,Mid American Energy,Entertainment
1220,Thomas Kirk Kiaer Kristiansen,2,Denmark,Lego ,Manufacturing
1221,Sofie Kirk Kiaer Kristiansen,2,Denmark,Lego ,Manufacturing
1222,Agnete Kirk Thinggaard,2,Denmark,Lego ,Manufacturing
1223,Alexandra Daitch,2,United States,Cargill,Food & Beverages
1224,Seo Jung Jin,2,South Korea,Celltrion,Pharmaceuticals
1225,Huang Xiaojie,2,China,JD Capital,Investments 
1226,Xie Shihuang,2,China,"Alibaba, Ant Financial","E-commerce, finanical service"
1227,Wen Jianping,2,China,Originwater,Sewage treatment 
1228,Ni Zugen,2,China,KingClean Electric,Motor facilities
1229,Fang Tonghua,2,China,ZBD Pharmaceutical,Pharmaceuticals
1230,Zhu Zhiping,2,China,Tongfang Unite,Real estate
1231,Tu Jianhua,2,China,Longcin ,"Motorcycles, Real estate"
1232,Dai Yongge,2,China,Renhe ,"Real estate, agriculture"
1233,Tian Ming,2,China,Meiya Optoelectronic,"Electronic device, optoelectronic"
1234,Yu Songbo,2,China,Herun ,"Real estate, shipping"
1235,Yi Zhen,2,China,Hithink RoyalFlush Information Network,Software
1236,Yan Xijun,2,China,Tasly,Pharmaceuticals
1237,Wen Pengcheng,2,China,WENS,"Poultry farming, animal healthcare"
1238,Li Wenbin,2,China,Yunnan Junfa Real Estate,Real Estate
1239,Zhou Hongyi,2,China,Qihoo,Software
1240,Huang Xi,2,China,Goodfirst Group,"Finance, real estate "
1241,Xu Jiangang,2,China,Gangtai,"Real estate, mineral"
1242,Stefan Fuch,2,Germany,Fuchs Petrolub,Energy
1243,Rainer & Jurgen Bickle,2,Germany,SEW Eurodrive,Manufacturing
1244,Sanjay Singal,2,India,Bhushan Power & Steel,Heavy Industry
1245,Kanbei Kokubu,2,Japan,Kokubu,Food & Beverages
1246,Leopoldo Del Pino Y Calvo,2,Spain,Ferrovial,Construction
1247,Petro Poroshenko,2,Ukraine,Roshen Group,Food & Beverages
1248,Jim Chanos,2,United States,Kynikos,Hedge Funds
1249,S Curtis Johnson,2,United States,S.C Johnson & Son,Cleaning Products
1250,Michael & Rainer Schmidt-Ruthenbeck,2,Germany,Metro,Multi Brand Retailing
1251,Wei Qi & Wei Xiao,2,China,Tianhe Chemicals,Chemicals
1252,Pu Zhongjie & Zhang Yue'e,2,China,Lepu Medical,Medical equipment
1253,Wu Guangming & Wu Qun,2,China,Jiangsu Yuyue Medical Equipment ,Medical equipment 
1254,William Ackman,2,United States,Pershing Square Capital Management,Investments
1255,Neal Patterson,2,United States,Cerner,Technology
1256,Vyacheslav Kantor,2,Switzerland,Acron,Chemicals
1257,Lev Kvetnoi,2,Russia,Novoroscement,Construction
1258,Imogene Powers Johnson,2,United States,S.C Johnson & Son,Multi Brand Retailing
1259,Haim Saban,2,United States,Media Nusantara Citra,Entertainment
1260,Yao Xinquan,2,China,DunAn ,"Manufacturing, energy "
1261,Kerr Neilson,2,Australia,Platinum Asset Management,Investments
1262,Daniel D'Aniello,2,United States,Carlyle ,Investments
1263,William Fung,2,Hong Kong,Li & Fung,Logistics
1264,Samprada Singh,2,India,Alkem Laboratories,Pharmaceuticals
1265,David Einhorn,2,United States,Green Light Capital,Hedge Funds
1266,Alicia and Tannetta Fentener van Vlissingen,2,Netherlands,Shv Holdings,Energy
1267,Winnie Johnson-Marquart,2,United States,S.C Johnson & Son,Multi Brand Retailing
1268,Herbert Fisk Johnson III,2,United States,S.C Johnson & Son,Multi Brand Retailing
1269,Helen Johnson-Leipold,2,United States,S.C Johnson & Son,Multi Brand Retailing
1270,Manuel Moroun,2,United States,Centra ,Logistics
1271,Diego Della Valle,2,Italy,Tod's,Single Brand Retailing
1272,Abdulla Ahmed Al Ghurair,2,United Arab Emirates,Mashreq Bank,Banking
1273,Rolf Gerling,2,Switzerland,Rolf Gerling,Insurance
1274,Seth Klarman,2,United States,Baupost,Hedge Funds
1275,Luis Enrique Yarur Rey,2,Chile,Empresas Juan Yarur,Banking
1276,Leena Tewari,2,India,USM Pharma,Pharmaceuticals
1277,Anna Murdoch,2,United States,News Corp,Media
1278,Thomas Secunda,2,United States,Bloomberg,Media
1279,Liliana Solari Falabella,2,Chile,SACI Falabella,Multi Brand Retailing
1280,Duncan MacMillan,2,United States,Bloomberg,Media
1281,Craig McCaw,2,United States,Pendrell Oration,Telecom
1282,Charles Zegar,2,United States,Bloomberg,Media
1283,Henry Ross Perot Jr,2,United States,Perot System,Technology
1284,Lynsi Torres,2,United States,In N Out Burgers,Food & Beverages
1285,Esther Grether,2,Switzerland,Swatch ,Watch
1286,Alexander Mamut,2,Russia,A&NN Capital Fund Management,Investments
1287,William Conway Jr,2,United States,Carlyle ,Investments
