Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
818,Richard Livingstone,4.1,United Kingdom,London & Regional Properties,Real Estate
819,Robert Bass,4.1,United States,Oak Hill Capital,Asset Management
820,Scott Cook,4.1,United States,Intuit,Financial Management
821,Vanich Chaiyawan,4.1,Thailand,Thai Life,Insurance
822,Wang Linpeng,4.1,China,Easyhome,Furnishing
823,Ben Silbermann,4,United States,Pinterest,Media
824,Bulat Utemuratov,4,Kazakhstan,Verny Capital,Asset Management
825,Daniel Kretinsky,4,Czech Republic,Metro,Multi-Brand Retail
826,David Steward,4,United States,World Wide Technology,Enterprise Software
827,Gary Rollins,4,United States,Rollins,Pest Control
828,Gigi Pritzker,4,United States,Hyatt,Hospitality
829,Hu Bopan ,4,China,NHU,Pharmaceuticals
830,Huang Rulun,4,China,Century Golden Resources,Developer
831,J Joe Ricketts,4,United States,TD Ameritrade,Broking
832,John  L Morris ,4,United States,Bass Pro Shops,Multi-Brand Retail
833,John Coates,4,United Kingdom,Bet365,Gaming
834,Kerry Stokes,4,Australia,Seven Group Holdings,Equipments
835,Mark Walter,4,United States,Guggenheim Partners,Asset Management
836,Peter Coates,4,United Kingdom,Bet365,Gaming
837,R Randall Rollins,4,United States,Rollins,Pest Control
838,Rudolf Maag,4,Switzerland,Straumann Holdings,Medical Devices
839,Sergey Nikolaevich Galitskiy,4,Russia,Magnit,Multi-Brand Retail
840,Susan Carol Holland,4,Italy,Amplifon,Healthcare
841,Viatcheslav Kantor,4,Switzerland,Acron,Chemicals
842,Wu Zhigang,4,China,Toly Bread,Chocolates & Confectionery
843,Xu Bo,4,China,Duoyi,Gaming
844,Zhao Weiguo,4,China,Jiankun,Investments
845,Zhu Zhaojiang,4,China,Transsion,Consumer Durables
846,Andrei Kozitsyn,3.9,Russia,Urals Mining ,Metals & Mining
847,Donald Sterling,3.9,United States,Los Angeles Clippers,Sports
848,Gil Shwed,3.9,Israel,Check Point ,Cyber Security
849,Igor Olenicoff,3.9,United States,Olen Properties,Developer
850,Johan Johannson ,3.9,Norway,NorgesGruppen,Grocery
851,Konstantin Strukov,3.9,Russia,Uzhuralzoloto,Metals & Mining
852,Leon Cooperman,3.9,United States,Omega Advisors,Asset Management
853,Lin Hongxiu,3.9,China,RongQiao,Developer
854,Lin Yinsun,3.9,China,Zhengbang ,Agriculture
855,Lyu Jiangming,3.9,Hong Kong,Top Choice Medical,Healthcare
856,Maria Fernanda Amorim,3.9,Portugal,Galp Energia,Energy
857,Michael Milken,3.9,United States,Drexel Burham Lambert,Asset Management
858,Mohammed Bin Saud Al Kabeer,3.9,Saudi Arabia,Almarai,Dairy
859,Nan Cunhui,3.9,China,Chint ,Equipments
860,Neal Blue,3.9,United States,General Atomics,Aerospace
861,Peter Hargreaves,3.9,United Kingdom,Hargreaves Lansdown,Broking
862,Richard Tsai Ming-Hsing ,3.9,Taiwan,Fubon ,Financial Services 
863,Robert Wood Johnson IV,3.9,United States,New York Jets,Sports
864,Sun Guangxin,3.9,China,Guanghui  ,Automobile Distribution
865,Xia Zuoquan,3.9,China,BYD,E-Cars
866,Xiao Jianhua,3.9,China,Tomorrow Holdings,Investments
867,Yi Zhen,3.9,China,Hithink RoyalFlush,Data Analytics
868,Yoshio Tsuchiya,3.9,Japan,Beisia Group,Multi-Brand Retail
869,Yuan Zhimin、Xiong Haitao,3.9,China,Kingfa,Chemicals
870,Andrew Currie,3.8,Switzerland,Ineos,Chemicals
871,Chandru Raheja,3.8,India,Mindspace Business Parks REIT,Real Estate
872,Daniel Tsai Ming-Chung ,3.8,Taiwan,Fubon ,Financial Services 
873,David Green,3.8,United States,Hobby Lobby,Furnishing
874,Denise Debartolo York  ,3.8,United States,San Francisco 49ers ,Sports
875,Georges Nickolas Hayek Jr,3.8,Switzerland,Swatch ,Luxury Goods
876,Giuseppe De Longhi ,3.8,Italy,De Longhi,Consumer Goods
877,Hans Georg Naeder,3.8,Germany,Ottobock,Medical Devices
878,Igor Altushkin,3.8,Russia,Russian Copper ,Metals & Mining
879,Ingrid Flick,3.8,United States,Daimler,Automobile
880,John Middleton,3.8,United States,Philadelphia Phillies,Sports
881,John Reece,3.8,Switzerland,Ineos,Chemicals
882,Jonathan Gray,3.8,United States,Blackstone Group,Asset Management
883,Karel Komarek,3.8,Czech Republic,KKCG ,Gaming
884,Luis Frias,3.8,Brazil,PagSeguro Digital,Payments
885,Mark Shoen,3.8,United States,Amerco,Logistics
886,Michael Rubin,3.8,United States,Kynetic,E-commerce
887,Michael Stoschek,3.8,Germany,Brose Group,Auto Components
888,Micky Jagtiani,3.8,United Arab Emirates,Landmark ,Apparel & Accessories
889,Mukesh Jagtiani ,3.8,United Arab Emirates,Landmark,Multi-Brand Retail
890,Neil Bluhm,3.8,United States,Walton Street Capital,Asset Management
891,Ralph Dommermuth,3.8,Germany,United Internet,Telecommunications
892,Su Suyu,3.8,China,Lianmei,Developer
893,Traudl Engelhorn,3.8,Switzerland,Boehringer Mannheim,Pharmaceuticals
894,Wang Changtian、Du Yinglian,3.8,China,Enlight Media,Entertainment
895,Xiu Laigui、Li Yanhua,3.8,China,Xiuzheng ,Pharmaceuticals
896,Yuan Liping,3.8,China,Biokangtai,Biotechnology
897,Zhu Xingming,3.8,China,Inovance Technology,Consumer Electronics
898,Akira Mori,3.7,Japan,Mori Trust,Developer
899,Andre Hoffmann,3.7,Switzerland,Roche,Pharmaceuticals
900,Antony Ressler,3.7,United States,Ares Management,Asset Management
901,Arnout Schuijff,3.7,Netherlands,Adyen,Payments
902,Bernard Fraisse ,3.7,France,Fareva,Pharmaceuticals
903,Chen Huwen,3.7,China,M&G Stationery,Consumer Goods
904,Daryl Katz,3.7,Canada,Katz,Pharmaceuticals
905,He Zhaoxi,3.7,China,Sangfor,Office Automation
906,Huang Jinfeng,3.7,China,Yatsen,Cosmetics
907,Jogi Hendra Atmadja,3.7,Indonesia,Mayora,Food Processing
908,Johnelle Hunt,3.7,United States,JB Hunt Transport Services ,Logistics
909,Masatoshi Ito,3.7,Japan,Seven & I Holdings,Multi-Brand Retail
910,Mi Enhua、Yang Xiaoling,3.7,China,Hualing  ,Estate Holding
911,Paul Singer,3.7,United States,Elliot Management,Asset Management
912,Ravi Jaipuria,3.7,India,RJ Corp,Food & Beverages
913,Robert Sands,3.7,United States,Constellation Brands,Alcoholic Beverages
914,Sajjan Jindal,3.7,India,JSW Steel,Metals & Mining
915,Sunil Mittal,3.7,India,Bharti Airtel,Telecommunications
916,Xu Jinfu,3.7,China,Tinci Materials,Chemicals
917,Yakir Gabay,3.7,United Kingdom,Aroundtown Property,Real Estate
918,Yuri Kovalchuk,3.7,Russia,Sogaz,Insurance
919,Acharya Balkrishna,3.6,India,Patanjali Ayurved,Consumer Goods
920,Alicia Koplowitz,3.6,Spain,Omega Capital,Asset Management
921,Andreas Halvorsen,3.6,United States,Viking Global Investors,Asset Management
922,Cao Ji、Cao Zheng,3.6,China,Hangke Technology,Green Energy
923,Chen Huxiong,3.6,China,M&G Stationery,Consumer Goods
924,Cheng Cheng,3.6,Taiwan,Chang Chun,Petrochemicals
925,Chung Eui-Sun,3.6,South Korea,Hyundai,Automobile
926,Dou Zhenggang、Wei Xuefeng,3.6,China,Jinjiang ,Green Energy
927,Huang Chaoyang,3.6,Hong Kong,SCE ,Developer
928,Janice McNair,3.6,United States,Houston Texans,Sports
929,Joe Shoen,3.6,United States,Amerco,Logistics
930,Kong Jianmin,3.6,China,KWG,Developer
931,Li Hongxin,3.6,China,Sunpaper ,Pulp & Paper
932,Li Zhongchu,3.6,China,Shiji ,Enterprise Software
933,Liao Long-Shing ,3.6,Taiwan,Chang Chun,Petrochemicals
934,Lin Hong-Nan,3.6,Taiwan,Hung Tai ,Investments
935,Lin Su-Hon,3.6,Taiwan,Chang Chun,Petrochemicals
936,Liu Xiaodong,3.6,China,Bairun,Consumer Goods
937,Mark Stevens,3.6,United States,Sequoia Capital,Asset Management
938,Martin Haefner,3.6,Switzerland,Computer Associates,Enterprise Software
939,Mary Alice Dorrance Malone,3.6,United States,Campbell Soup,Food Processing
940,Michel Leclercq,3.6,France,Decathlon,Sports Equipments
941,Pavel Durov,3.6,United Arab Emirates,Telegram,Instant Messaging
942,Remo Ruffini,3.6,Italy,Moncler,Apparel & Accessories
943,Richard Sands,3.6,United States,Constellation Brands,Alcoholic Beverages
944,Rodney Sacks,3.6,United States,Monster Beverage,Energy Drink
945,Russell Weiner,3.6,United States,Rockstar,Energy Drink
946,Shi Guilu,3.6,China,Rongmin,Developer
947,Steven Udvar,3.6,United States,Air Lease ,Aviation
948,Tomasz Biernacki,3.6,Poland,Dino Polska,Grocery
949,Walter Faria,3.6,Brazil,Petropolis,Alcoholic Beverages
950,Wei Shaojun,3.6,China,Longi Tech,Developer
951,Xu Shaochun,3.6,China,Kingdee,Accounting
952,Yang Jianliang,3.6,China,Shangji Automation,Equipments
953,Yang Yuanxi,3.6,China,Kuaishou Technology,Entertainment
954,Zhang Li、Zhang Liang,3.6,China,R&F,Developer
955,Andrej Babis,3.5,Czech Republic,Agrofert,Commodities
956,Austin Russel,3.5,United States,Luminar Technologies,Auto Components
957,Chad R. Richison,3.5,United States,Paycom Software,Human Resource Management
958,Erik Selin,3.5,Sweden,Fastighets AB Balder,Real Estate
959,Geng Jianming、Yang Xiaoqing,3.5,China,RiseSun ,Developer
960,Hong Hao,3.5,China,Casymchen,Pharmaceuticals
961,Jack Cowins,3.5,Australia,Hungry Jack's,Food & Beverages
962,Jeffrey Hildebrand,3.5,United States,Hillcorp Energy,Energy
963,Julian Robertson Jr,3.5,United States,Tiger Management,Asset Management
964,Liu Zihong,3.5,China,Royole,Consumer Electronics
965,Luis Alejandro Pagani,3.5,Argentina,Grupo Arcor,Chocolates & Confectionery
966,Martin Ebner,3.5,Switzerland,Vifor Pharma,Pharmaceuticals
967,Mary Vy Ty,3.5,Philippines,GT Capital,Banking
968,Max Levchin,3.5,United States,Affirm,NBFC
969,Orlando Bravo,3.5,United States,Thoma Bravo,Asset Management
970,Pablo Legorreta,3.5,United States,Royalty Pharma,Healthcare
971,Pan Shiyi、Zhang Xin ,3.5,China,SOHO China,Estate Holding
972,Peng Lei,3.5,China,Alibaba,E-Commerce
973,Peter Kellogg,3.5,United States,Goldman Sachs,Asset Management
974,Ron Baron,3.5,United States,Barons Capital,Asset Management
975,Xu Yingzhuo,3.5,China,Haid,Agriculture
976,Yu Feng,3.5,China,Yunfeng Capital,Investments
977,Zhang Xuezheng,3.5,China,Wingtech,Semiconductor
978,Alejandro Santo Domingo,3.4,United States,SABMiller,Alcoholic Beverages
979,Andreas Santo Domingo,3.4,United States,SABMiller,Alcoholic Beverages
980,Bai Baokun,3.4,China,King Long,Construction Materials
981,Cliff Asness,3.4,United States,AQR Capital,Asset Management
982,Edwin Leong,3.4,Hong Kong,Tai Hung Fai ,Estate Holding
983,Fu Mingkang,3.4,China,Riyue,Auto Components
984,Horst Paulmann,3.4,Chile,Cencosud,Multi-Brand Retail
985,Hu Kun,3.4,China,Contec Medical,Medical Devices
986,Huang Wenzai,3.4,China,Star River,Developer
987,Ke Zunhong,3.4,China,Kanghong Pharmaceuticals  ,Pharmaceuticals
988,Kuok Khoon Hong,3.4,Singapore,Wilmar International,Food Processing
989,Li Guoqiang,3.4,China,Zhongsheng ,Automobile Distribution
990,Maria Elisabeth Schaeffler,3.4,Germany,Schaeffler,Auto Components
991,Michael Ying Lee-yuen,3.4,Hong Kong,Esprit,Investments
992,Nick Caporella,3.4,United States,National Beverage,Beverages
993,Oleg Deripaska,3.4,Russia,Rusal,Energy
994,Paul Tudor Jones II,3.4,United States,Tudor Investments,Asset Management
995,Philippe Stern,3.4,Switzerland,Patek Philippe,Luxury Goods
996,Somphote Ahunai,3.4,Thailand,Energy Absolute,Energy
997,Somurai Jaruphnit,3.4,Thailand,CP Group,Food & Beverages
998,Thomas Straumann,3.4,Switzerland,Straumann Holdings,Medical Devices
999,Vincent Viola,3.4,United States,Virtu Financials,Broking
1000,Zhou Zerong,3.4,China,Kingold,Estate Holding
1001,Alessandra Garavoglia,3.3,Italy,Gruppo Campari,Alcoholic Beverages
1002,Alfred Gantner,3.3,Switzerland,Partners Group,Asset Management
1003,Amos Hostetter,3.3,United States,AT&T,Telecommunications
1004,Anand Burman,3.3,India,Dabur,Consumer Goods
1005,Anil Rai Gupta,3.3,India,Havells India,Household Appliances
1006,C James Koch,3.3,United States,Boston Beer,Alcoholic Beverages
1007,Charles Edelstenne,3.3,France,Dassault Systems,Aerospace
1008,Christian Courtin-Clarins,3.3,France,Clarins,Cosmetics
1009,Christopher Hohn,3.3,United Kingdom,TCI Fund Management,Asset Management
1010,Clive Calder,3.3,United Kingdom,Record Label,Entertainment
1011,David Bonderman,3.3,United States,Texas Pacific,Asset Management
1012,Gong Yingying,3.3,China,Yidu Tech,Laboratory Services
1013,Gurbachan Singh Dhingra,3.3,India,Berger Paints,Chemicals
1014,Gustav Magnar Witzoe,3.3,Norway,SalMar,Fish Products
1015,Hans Peter Wild,3.3,Switzerland,Rudolf Wild,Food Processing
1016,Hilton H Schlosberg,3.3,United States,Monster Beverage,Energy Drink
1017,Jeff Lawson,3.3,United States,Twilio ,Cloud Solutions
1018,Jitendra Virwani,3.3,India,Embassy Property Developments ,Developer
1019,John V. Oyler,3.3,China,BeiGene,Pharmaceuticals
1020,Karin Schick,3.3,Germany,Bechtle ,Information Technology
1021,Koo Lin Jui-Hui,3.3,Taiwan,CTBC,Financial Services
1022,Kuldip Singh Dhingra,3.3,India,Berger Paints,Chemicals
1023,Luca Garavoglia,3.3,Italy,Gruppo Campari,Alcoholic Beverages
1024,Manju D Gupta,3.3,India,Lupin,Pharmaceuticals
1025,Marcel Erni,3.3,Switzerland,Partners Group,Asset Management
1026,Masahiro Miki,3.3,Japan,ABC-Mart,Footwear
1027,Oleg Tinkov,3.3,Russia,Tinkoff Bank,Banking
1028,Olivier Courtin-Clarins,3.3,France,Clarins,Cosmetics
1029,Philip Niarchos,3.3,France,Art Collector,Art
1030,Richard White,3.3,Australia,WiseTech Global,Supply Chain
1031,S Gopalakrishnan,3.3,India,Infosys,Information Technology
1032,Shaul Shani,3.3,Israel,ECI Telecom,Telecommunications
1033,Steven Sarowitz,3.3,United States,Paylocity,Human Resource Management
1034,Tang Jinkui、Zhu Yuqin,3.3,China,Shenghong ,Industrial Products
1035,Thai Lee,3.3,United States,SHI International,Software & Services
1036,Urs Wietlisbach,3.3,Switzerland,Partners Group,Asset Management
1037,Xiang Guangda,3.3,China,Tsingshan,Iron & Steel
1038,Yvonne Bauer,3.3,Germany,Bauer Media ,Media
1039,Zeng Jijiang,3.3,China,Hongda,Consumer Electronics
1040,Abhay Vakil,3.2,India,Asian Paints,Chemicals
1041,Cai Dongchen,3.2,China,CSPC Pharmaceutical,Pharmaceuticals
1042,Chen Yung-Tai,3.2,Taiwan,Aurora,Furnishing
1043,Clemens Toennies,3.2,Germany,Toennies Lebensmittel,Meat Products
1044,Cui Genliang、Cui Wei,3.2,China,Hengtong ,Industrial Products
1045,Daniel D'Aniello,3.2,United States,Carlyle ,Asset Management
1046,Daniel Roullier,3.2,France,Groupe Roullier,Agrochemicals
1047,Eva-Maria Bucher Haefner,3.2,Switzerland,Computer Associates,Enterprise Software
1048,Han Chang-Woo,3.2,Japan,Maruhan,Entertainment
1049,Harald Link,3.2,Thailand,BGrimm Power,Energy
1050,Hu Yangzhong,3.2,China,Hikvision ,Defence
1051,Ira Rennert,3.2,United States,Renco,Investments
1052,Irwin Jacobs,3.2,United States,Qualcomm,Semiconductor
1053,Jay Robert Pritzker,3.2,United States,Hyatt,Hospitality
1054,Jed McCaleb ,3.2,United States,Ripple,Crypto Currency
1055,Jerry Speyer,3.2,United States,Tishman Speyer,Real Estate
1056,Jiang Yehua、Jiang Yu,3.2,China,Huayu ,Developer
1057,Jim Breyer,3.2,United States,Investments,Investments
1058,John Fisher,3.2,United States,GAP,Apparel & Accessories
1059,Julio Ponce Lerou,3.2,Chile,SQM,Chemicals
1060,Kwek Leng Beng,3.2,Singapore,City Developments,Developer
1061,Lawrence Ho Yau Lung,3.2,Hong Kong,Melco,Casino
1062,Leonard Schleifer,3.2,United States,Regeneron,Pharmaceuticals
1063,Li Gaiteng,3.2,China,Flyco,Household Appliances
1064,Li Li、Li Tan,3.2,China,Hepalink,Pharmaceuticals
1065,Li Zhaoting、Li Qing,3.2,China,Tunghsu,Semiconductor
1066,Liang Feng、Shao Xiaomei,3.2,China,Putailai,Green Energy
1067,Liang Yunchao,3.2,China,BY-Health,Healthcare
1068,Lu Ang,3.2,China,China Guardian,Broking
1069,Ma Xiuhui、Wang Yaohai,3.2,China,Opple,Green Energy
1070,Maja Oeri,3.2,Switzerland,Roche,Pharmaceuticals
1071,Matthew Prince,3.2,United States,Cloudflare,Cyber Security
1072,Michael Moritz,3.2,United States,Sequoia Capital,Asset Management
1073,Mohsin Issa,3.2,United Kingdom,EG Group,Multi-Brand Retail
1074,Patrick Ryan,3.2,United States,AON Insurance Broker,Insurance
1075,Penny Pritzker,3.2,United States,Hyatt,Hospitality
1076,Qiu Guanghe,3.2,China,Semir ,Apparel & Accessories
1077,Qiu Jianping、Wang Lingling,3.2,China,GreatStar Industrial,Industrial Products
1078,Rakesh Gangwal,3.2,United States,Interglobe Aviation,Aviation
1079,Robert Toennies,3.2,Germany,Toennies Lebensmittel,Meat Products
1080,Rupert Johnson Jr,3.2,United States,Franklin Resources,Asset Management
1081,Sergie Gordeev,3.2,Russia,PIK Group,Developer
1082,Takao Yasuda,3.2,Singapore,Pan Pacific International,Multi-Brand Retail
1083,Tatyana Bakalchuk,3.2,Russia,Wildberries,E-Commerce
1084,Thomas Secunda,3.2,United States,Bloomberg,Data
1085,Tsai Chen-Yu,3.2,Taiwan,Homax Equity,Financial Services
1086,Wang Junhua、Wu Lanlan,3.2,China,YUTO,Packaging
1087,Wu Yiling,3.2,China,Yiling Pharmaceutical ,Pharmaceuticals
1088,Xie Zhikun,3.2,China,Zhongzhi ,Investments
1089,Xiong Wu,3.2,China,Sangfor,Office Automation
1090,Xu Yu,3.2,China,Trendy International,Apparel & Accessories
1091,Yi Rubo,3.2,China,Zhongall,Developer
1092,Yu Huijiao、Zhang Xiaojuan,3.2,China,YTO,Logistics
1093,Zhu Gongshan,3.2,Hong Kong,GCL,Green Energy
1094,Zuber Issa,3.2,United Kingdom,EG Group,Multi-Brand Retail
1095,Zygmunt Solorz-Zak,3.2,Poland,Cyfrowy Polsat,Media
1096,Alejandro Bulgheroni,3.1,Argentina,Bridas,Oil & Gas
1097,Alexander Frolov,3.1,Russia,Evraz,Metals & Mining
1098,Andre Esteves,3.1,United Kingdom,BTG Pactual,Banking
1099,Andreas Oeri,3.1,Switzerland,Roche,Pharmaceuticals
1100,Catherine Oeri,3.1,Switzerland,Roche,Pharmaceuticals
1101,Chen Zhilie、Wang Rong,3.1,China,Evoc,Industrial Products
1102,Chey Tae Won,3.1,South Korea,SK ,Energy
1103,Christoph Zeller,3.1,Germany,Ivoclar Vivadent,Healthcare
1104,Don Hankey,3.1,United States,Hankey,Asset Management
1105,Du Sha,3.1,China,Pacific Links,Investments
1106,Elijah Widjaja,3.1,China,Bund Center,Estate Holding
1107,Gail Miller,3.1,United States,Larry H. Miller,Automobile Distribution
1108,Ge Weidong,3.1,China,Hundun ,Investments
1109,Gunther Lehner,3.1,Austria,Alpla,Packaging
1110,Helmuth Lehner,3.1,Austria,Alpla,Packaging
1111,Jaime Zobel de Ayala,3.1,Philippines,Ayala Corporation,Developer
1112,Jeff Greene,3.1,United States,Investments,Real Estate
1113,Jeremy Jacobs Sr,3.1,United States,Delaware North,Hospitality
1114,Jorg Duschmale,3.1,Switzerland,Roche,Pharmaceuticals
1115,Karen Pritzker,3.1,United States,Hyatt,Hospitality
1116,Lukas Duschmale,3.1,Switzerland,Roche,Pharmaceuticals
1117,Lynsi Snyder,3.1,United States,In N Out Burger,Food & Beverages
1118,Maja Hoffmann,3.1,Switzerland,Roche,Pharmaceuticals
1119,NR Narayana Murthy,3.1,India,Infosys,Information Technology
1120,PV Ramprasad Reddy,3.1,India,Aurobindo Pharma,Pharmaceuticals
1121,Rahul Bhatia,3.1,India,Interglobe Aviation,Aviation
1122,Sabine Duschmale Oeri,3.1,Switzerland,Roche,Pharmaceuticals
1123,Steve Wynn,3.1,United States,Wynn Resort,Hospitality
1124,Sunny Varkey,3.1,United Arab Emirates,Gems Education,Education
1125,Tian Ming,3.1,China,Meyer,Consumer Electronics
1126,Tomas Olivo Lopez,3.1,Spain,General de Galerías Comerciales,Developer
1127,Tony Xu,3.1,United States,DoorDash,Online Delivery
1128,Vera Michalski Hoffmann,3.1,Switzerland,Roche,Pharmaceuticals
1129,Vijay Shekhar Sharma,3.1,India,Paytm,Payments
1130,Alec Gores,3,United States,Gores,Asset Management
1131,Alexis Lê-Quôc,3,United States,Datadog,Cloud Solutions
1132,Austen Cargill II,3,United States,Cargill,Agriculture
1133,Barry Silbert,3,United States,Digital Currency,Crypto Currency
1134,Carl LG Hansen,3,Canada,AbCellera,Healthcare
1135,Choo Chong Ngen,3,Singapore,Hotel  81,Hospitality
1136,Daniel Pritzker,3,United States,Hyatt,Hospitality
1137,David Murdock,3,United States,Dole Foods,Food & Beverages
1138,Denis O'Brien,3,Ireland,Digicel,Telecommunications
1139,Donald Trump,3,United States,The Trump Organization,Developer
1140,Erman Ilicak,3,Turkey,Ronesans Holding,Construction
1141,Gwendolyn Sontheim Meyer,3,United States,Cargill,Agriculture
1142,Herbert T Sy,3,Philippines,SM Investments,Multi-Brand Retail
1143,James Cargill II,3,United States,Cargill,Agriculture
1144,James Irsay,3,United States,Indianapolis Colts,Sports
1145,Jiang Long,3,China,RELX,Consumer Goods
1146,John Arnold,3,United States,Centaurus Advisors,Asset Management
1147,Klaus-Peter Schulenberg,3,Germany,CTS Eventim  ,Entertainment
1148,Lawrence Stroll,3,Switzerland,Michael Kors Holdings ,Luxury Goods
1149,Li Guoqing ,3,China,RongSheng ,Chemicals
1150,Li Yongqing,3,China,RongSheng ,Chemicals
1151,Luo Tsai-Ren,3,China,Cheng Shin Rubber,Auto Components
1152,Maggie Magerko,3,United States,84 Lumber,Construction Materials
1153,Mao Lixiang,3,China,Fotile,Consumer Durables
1154,Margaret Lien,3,Singapore,United Overseas Bank,Banking
1155,Marianne Liebmann,3,United States,Cargill,Agriculture
1156,Masateru Uno,3,Japan,Cosmos Pharmaceutical,Healthcare
1157,Pan Zhengmin、Wu Chunyuan,3,China,AAC Acoustic Technologies,Consumer Electronics
1158,Patrice Motsepe,3,South Africa,African Rainbow Minerals,Metals & Mining
1159,Peter Gilgan,3,Canada,Mattamy Homes,Developer
1160,Phil Ruffin,3,United States,Treasure Island Resort & Casino,Casino
1161,Ren Jianhua,3,China,Robam,Consumer Electronics
1162,Richard N Barton,3,United States,Zillow,Online Marketplace
1163,Sanjeev Bikhchandani,3,India,Info Edge India,Internet Services
1164,Stephen Mandel Jr,3,United States,Lone Pine Capital,Asset Management
1165,Todd Christopher,3,United States,Vogue International,Personal Care
1166,Tom Golisano,3,United States,Paychex ,Human Resource Management
1167,Xu Yuejuan ,3,China,RongSheng ,Chemicals
1168,Xu Zhihan,3,China,Maxscend,Semiconductor
1169,Zhang Songqiao,3,Hong Kong,Zhongyu,Developer
1170,Zygi Wilf,3,United States,Minnesota Vikings,Sports
1171,Zhang Wanzheng,3,China,Three-Circle,Consumer Electronics
1172,Antonio Del Valle Ruiz,2.9,Mexico,Mexichem,Chemicals
1173,Bernard Saul II,2.9,United States,Saul Centres,Asset Management
1174,Bernd Baus,2.9,Germany,Bauhaus,Furnishing
1175,Bernhard Sebastian Braun-Luedicke,2.9,Germany,B. Braun,Medical Devices
1176,Bradley Wayne Hughes,2.9,United States,Public Storage,Real Estate
1177,Brian Acton,2.9,United States,Facebook,Media
1178,Carl Douglas,2.9,Sweden,Wasatornet,Investments
1179,Carlos Sanchez,2.9,Brazil,EMS,Pharmaceuticals
1180,Cen Zhaoxiong、Li Yiping,2.9,China,Age Gardens,Developer
1181,Chen Jingye,2.9,Singapore,Sea,Gaming
1182,Chen Tianshi,2.9,China,Cambricon,Semiconductor
1183,Cheng Wei,2.9,China,Didi,Internet Services
1184,Chin Jong-Hwa,2.9,China,Minth,Auto Components
1185,David Rubenstein,2.9,United States,Carlyle ,Asset Management
1186,Ennio Doris,2.9,Italy,Mediolanum,Insurance
1187,Eric Douglas,2.9,Sweden,Wasatornet,Investments
1188,Eva Maria Braun-Luedicke,2.9,Germany,B. Braun,Medical Devices
1189,Fernando Roberto Moreira Salles,2.9,Brazil,Itau Unibanco,Banking
1190,Friederike Braun-Luedicke,2.9,Germany,B. Braun,Medical Devices
1191,Georg Stumpf,2.9,Austria,M+W,Construction
1192,Gerald J Ford,2.9,United States,Ford Financial Fund,Banking
1193,Guan Yihong,2.9,China,Jiu Maojiu,Restaurant
1194,Guo Jiangang,2.9,China,Donlim Kitchen,Household Appliances
1195,Hortensia Herrero,2.9,Spain,Mercadona,Multi-Brand Retail
1196,Huang Maoru、Zhang Jin,2.9,China,Maoye,Estate Holding
1197,Huang Qiaoling,2.9,China,Worldland,Entertainment
1198,Hui Man-Long ,2.9,Taiwan,Chi Mei,Chemicals
1199,James Leprino,2.9,United States,Leprino Foods ,Dairy
1200,Jean Coutu,2.9,Canada,Jean Coutu,Drug Store Chain
1201,Joao Moreira Salles,2.9,Brazil,Itau Unibanco,Banking
1202,John Morgridge,2.9,United States,Cisco,Telecommunications
1203,John Tyson,2.9,United States,Tyson Foods,Meat Products
1204,Jose Joao Abdalla Filho,2.9,Brazil,Banco Classico,Banking
1205,José Neves,2.9,United Kingdom,Farfetch,E-Commerce
1206,Kelcy Warren,2.9,United States,Energy Transfer Partners,Energy
1207,Lai Jianfa,2.9,China,ZTO,Logistics
1208,Larry Silverstein,2.9,United States,Silverstein Properties,Developer
1209,Law Kar Po,2.9,Hong Kong,Lobo Investment,Estate Holding
1210,Li Liufa 、Li Fengluan,2.9,China,Tianrui ,Construction Materials
1211,Lin Gang,2.9,China,CMS,Laboratory Services
1212,Liu Zhiqiang、Zhai Meiqing,2.9,China,Heung Kong,Estate Holding
1213,Michael Ashley,2.9,United Kingdom,Frasers,Sports Equipments
1214,Michael Federmann,2.9,Israel,Elbit Systems,Defence
1215,Miguel Fluxa Rossello,2.9,Spain,Grupo Iberostar ,Hospitality
1216,Norbert Dentressangle,2.9,France,XPO Logistics,Logistics
1217,Norman Braman,2.9,United States,Keystone Discount Stores,Multi-Brand Retail
1218,Paul Gauselmann,2.9,Germany,Gauselmann,Gaming
1219,Pedro Moreira Salles,2.9,Brazil,Itau Unibanco,Banking
1220,Pierre Chen Tai-Ming,2.9,Taiwan,Yageo,Consumer Electronics
1221,Pu Zhongjie、Zhang Yue'e,2.9,China,Lepu ,Medical Devices
1222,Reid Hoffman,2.9,United States,Linkedin ,Media
1223,Ren Zhengfei,2.9,China,Huawei,Telecommunications
1224,Samir Mehta,2.9,India,Torrent Pharma,Pharmaceuticals
1225,Samuel Yin Yan-Liang,2.9,Taiwan,Ruentex,Developer
1226,Sebastian Pinera,2.9,Chile,LATAM,Aviation
1227,Shen Hua、Hu Wei,2.9,China,StarPower Semiconductor,Semiconductor
1228,Stephan Schmidheiny,2.9,Switzerland,Swiss Eternit Group,Construction Materials
1229,Sudhir Mehta,2.9,India,Torrent Pharma,Pharmaceuticals
1230,Travis Kalanick,2.9,United States,Uber,Transportation
1231,Valentin Gapontsev,2.9,United States,IPG Photonics,Medical Devices
1232,Walther Moreira Salles,2.9,Brazil,Itau Unibanco,Banking
1233,Wang Jianguo、Wang Hao,2.9,China,Five Star Appliance,Investments
