Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
852,Ding Shizhong,2.9,China,Anta,Textiles
853,Fernando Augusto Zobel de Ayala,2.9,Philippines,Ayala,Energy
854,Frank Lowy,2.9,Australia,Westfield ,Real Estate
855,Gustav Magnar Witzoe,2.9,Norway,Salmar,Food processing
856,Herbert Simon,2.9,United States,Simon Property ,Real Estate
857,Jamie Augusto Zobel de Ayala,2.9,Philippines,Ayala,Energy
858,Jane Lauder,2.9,United States,Estee Lauder,Cosmetics
859,Johan Johannson,2.9,Norway,NorgesGruppen,Grocery wholesale
860,Kenneth Feld,2.9,United States,Feld Entertainment,Entertainment
861,Manju D Gupta,2.9,India,Lupin,Pharmaceuticals
862,Paul Gauselmann,2.9,Germany,Gauselmann,Gaming
863,Qiu Guanghe,2.9,China,Semir ,Textiles
864,Sergie Gordeev,2.9,Russia,PIK Group,Real Estate
865,Alessandra Garavoglia,2.8,Italy,Gruppo Campari,Food & Beverages
866,Anand Burman,2.8,India,Dabur,FMCG
867,Andreas Halvorsen,2.8,United States,Viking Global Investors,Hedge Funds
868,Austen Cargill II,2.8,United States,Cargill ,Trading
869,BR Shetty,2.8,United Arab Emirates,NMC Healthcare ,Healthcare
870,Bradley Wayne Hughes,2.8,United States,Public Storage,Real Estate
871,Chandru Raheja,2.8,India,Shoppers Stop,Retail 
872,Chase Coleman III,2.8,United States,Tiger Global Management,Hedge Funds
873,Chen Yung-Tai,2.8,Taiwan,Aurora ,Real Estate 
874,"Frank Fertitta, III",2.8,United States,ZUFFA,Sports
875,Georg Nemetschek,2.8,Germany,Nemetschek ,Software & Services
876,Gwendolyn Sontheim Meyer,2.8,United States,Cargill ,Trading
877,Huang Maoru、Zhang Jin,2.8,China,Maoye ,"Real estate, "
878,James Cargill II,2.8,United States,Cargill ,Trading
879,Jason Chang CS,2.8,Taiwan,ASE ,Manufacturing 
880,Joao Roberto Marinho,2.8,Brazil,Rede Globo,Media
881,Joe Lewis,2.8,Bahamas,Tavistock,Investments
882,John Fisher,2.8,United States,GAP,Single Brand Retailing
883,John Tyson,2.8,United States,Tyson Foods,Food processing
884,Jose Roberto Marinho,2.8,Brazil,Rede Globo,Media
885,Kamil Yazici,2.8,Turkey,Anadolu,Food & Beverages
886,Li Xianyi、Dong Xizhi,2.8,Hong Kong,Xinyi Glass,Manufacturing
887,Linda Pritzker,2.8,United States,Hyatt,Hospitality
888,Lorenzo Fertitta,2.8,United States,ZUFFA,Sports
889,Luca Garavoglia,2.8,Italy,Gruppo Campari,Food & Beverages
890,Luo Jie,2.8,Taiwan,Cheng Shin Rubber ,Manufacturing 
891,Manuel Lao Hernandez,2.8,Spain,Cirsa,Entertainment
892,Marianne Liebmann,2.8,United States,Cargill ,Trading
893,Miao Hangen,2.8,China,Shenghong Printing & Dyeing,Manufacturing
894,Petter Stordalen,2.8,Norway,Nordic Choice Hotel,Hospitality
895,PV Ramaprasad Reddy,2.8,India,Aurobindo Pharma,Pharmaceuticals
896,Ren Zhengfei,2.8,China,Huawei,Telecom solutions 
897,Roberto Irineu Marinho,2.8,Brazil,Rede Globo,Media
898,Sandro Veronesi,2.8,Italy,Calzedonia,Single Brand Retailing
899,Shaul Shani,2.8,Israel,ECI Telecom,Technology
900,Timur Kulibayev,2.8,Kazakhstan,Halyk Bank,Banking
901,Todd Christopher,2.8,United States,Vogue International,Consumer Products
902,Vinod Shantilal Adani,2.8,United Arab Emirates,Adani Enterprises,Conglomerate
903,Wang Changtian、Du Yinglian,2.8,China,Enlight Media,Entertainment
904,William Foley,2.8,United States,FGL,Financial Services
905,Wu Xu,2.8,China,Sincere ,"Real estate, finance"
906,Xu Yu,2.8,China,Trendy International ,Apparel
907,Yokyu Kanazawa,2.8,Japan,Sanyo Bussan,Entertainment
908,Yusaku Maezawa,2.8,Japan,Start Today,Online retail
909,Aloke Lohia,2.7,Thailand,Indorama Ventures,Chemicals
910,Alvaro Saieh Bendeck,2.7,Chile,Itau CorpBanca,Financial Services
911,Barry Lin Bai-Li,2.7,Taiwan,Quanta Computer ,Manufacturing 
912,Bob Parsons,2.7,United States,Go Daddy,Technology
913,Bu Yang,2.7,China,Suning,Retail
914,Charles Bronfman,2.7,Canada,Seagram,Food & Beverages
915,Chen Zhilie、Wang Rong,2.7,China,Evoc,Computer
916,Chi Yufeng,2.7,China,Perfect World,TMT
917,Clayton Mathile,2.7,United States,Lams,Technology
918,David Bonderman,2.7,United States,Texas Pacific Group,Investments
919,Ding Shijia,2.7,China,Anta,Textiles
920,Elijah Widjaja,2.7,China,Bund Center,Real Estate
921,Giuliana Benetton,2.7,Italy,Benetton ,Single Brand Retailing
922,Gustavo Cisneros,2.7,Venezuela,Cisneros Group,Media
923,Hans Michel Piech,2.7,Germany,Porsche,Automobiles & Components
924,Huang Chaoyang,2.7,Hong Kong,SCE ,Real Estate
925,Huang Chulong,2.7,China,Galaxy ,"Real estate, investments"
926,Huang Wenzai,2.7,China,Star River,"Real estate, investments"
927,Isidiro Consunji,2.7,Philippines,DMCI Holding,Construction
928,James France,2.7,United States,Nascar Team,Sports
929,Ji Qi,2.7,China,Home Inn,Hotel Management
930,Jin Sook Chang、Do Won Chang,2.7,United States,Forever 21,Single Brand Retailing
931,John Leigh,2.7,Hong Kong,CLP,"Electric Power, Investments"
932,John Pritzker,2.7,United States,Hyatt,Hospitality
933,Larry Silverstein,2.7,United States,Silverstein Properties,Real Estate
934,Law Kar Po,2.7,Hong Kong,Lobo Investment,Hospitality
935,Leonard Schleifer,2.7,United States,Regeneron,Pharmaceuticals
936,Leslie Wilson,2.7,Australia,Reece Australia,Multi Brand Retailing
937,Li Ge、Zhao Ning,2.7,China,Wuxi Pharma Tech,Pharmaceuticals
938,Li Zhe,2.7,China,Riverside ,Real Estate
939,Li Zhongchu,2.7,China,Shiji ,TMT
940,Lin Zhong,2.7,China,Xuhui ,Real Estate
941,Luciano Benetton,2.7,Italy,Benetton ,Single Brand Retailing
942,Luo Liguo,2.7,China,Hoshine Silicon,Manufacturing
943,Ma Xiuhui,2.7,China,Opple,Manufacturing
944,Mohed Altrad,2.7,France,Groupe Altrad,Cement
945,Norbert Dentressangle,2.7,France,XPO Logistics,Logistics
946,Patrizio Bertelli,2.7,Italy,Prada,Single Brand Retailing
947,Phil Ruffin,2.7,United States,Treasure Island Resort & Casino,Entertainment
948,Remo Ruffini,2.7,Italy,Moncler,Apparel Manufacturing
949,Roberto Angelini Rossi,2.7,Chile,Antarchille,Conglomerate
950,Sebastian Pinera,2.7,Chile,LATAM,Investments
951,Steve Wynn,2.7,United States,Wynn Resort,Casinos
952,Tsai Chen-Yu,2.7,Taiwan,Homax Equity  ,Real Estate 
953,Wang Laichun,2.7,China,Luxshare Precision,Computer connectors 
954,Wang Laisheng,2.7,China,Luxshare Precision,Computer connectors 
955,"William Wrigley, Jr",2.7,United States,Wrigley Management,Food & Beverages
956,Xiao Yongming,2.7,China,Zangge Potash Fertilizer,Potash fertilizer
957,Ye Chenghai、Liao Qingqing,2.7,China,Salubris Pharmaceuticals,Pharmaceuticals
958,Yitzhak Tshuva,2.7,Israel,Delek Group,Real Estate
959,Zhan Ketuan,2.7,China,Bitmain,"Chips, miners"
960,Zhang Zhixiang,2.7,China,Jianlong,Iron & Steel
961,Andre Hoffmann,2.6,Switzerland,Roche,Pharmaceuticals
962,Anthony Pritzker,2.6,United States,Hyatt,Hospitality
963,Aras Agalarov,2.6,Russia,Crocus,Real Estate
964,Ben Pon Jr.,2.6,Netherlands,Pon Holdings,Automobiles & Components
965,Christoph Zeller,2.6,Germany,Ivoclar Vivadent,Healthcare
966,Dhanin Chearavanont,2.6,Thailand,CP Group,Food & Beverages
967,Edgar Bronfman Jr,2.6,United States,Warner Music ,Entertainment
968,Francesco Gaetano Caltagirone,2.6,Italy,Caltagirone,Construction Materials
969,Gerald J Ford,2.6,United States,Ford Financial Fund,Banking
970,Ginette Moulin,2.6,France,Galeries Lafayette,Retail
971,Hanni Toosbuy Kasprzak,2.6,Denmark,Ecco,Manufacturing
972,Heidi Horten,2.6,Austria,Horten,Multi Brand Retailing
973,Heikki Kyöstilä,2.6,Finland,Planmeca,Healthcare
974,Herbert T. Sy,2.6,Philippines,SM Investments,Conglomerate
975,Isabel Dos Santos,2.6,Angola,Unitel,Investments
976,James Irsay,2.6,United States,Indianapolis Cult,Sports
977,Jennifer Pritzker,2.6,United States,Hyatt,Hospitality
978,John Arnold,2.6,United States,Centaurus Advisors,Hedge Funds
979,John Collison,2.6,United States,Stripe,Financial Services
980,Jonathan Gray,2.6,United States,Blackstone,Investments
981,Kerry Stokes,2.6,Australia,Seven Group Holdings,Industrial Equipment
982,Kim Beom-Soo,2.6,South Korea,Daum Kakao ,Technology
983,Koos Bekker,2.6,South Africa,Naspers,Media
984,Lucio Tan,2.6,Philippines,LT Group,Tobacco
985,Michael Federmann,2.6,Israel,Elbit Systems,Technology
986,Michael Wu Po-kong,2.6,Hong Kong,Wing Lung Bank,Banking
987,Miuccia Prada,2.6,Italy,Prada,Single Brand Retailing
988,Mortimer Zuckerman,2.6,United States,Boston Properties,Real Estate
989,Olgun Zorlu,2.6,Turkey,Zorlu,Energy
990,Patrick Collison,2.6,United States,Stripe,Financial Services
991,Sajjan Jindal、Sangita Jindal,2.6,India,JSW Steel,Metals & Mining
992,Shin Chang Jae,2.6,South Korea,Kyobo Life,Insurance
993,Spiro Latsis,2.6,Switzerland,Hellenic Petroleum,Oil & gas
994,Subhash Chandra,2.6,India,Zee,Media
995,Sunny Varkey,2.6,United Arab Emirates,Gems Education,Education
996,Thomas B. Hagen,2.6,United States,Erie Indemnity,Financial Services
997,Wu Zhigang,2.6,China,Toly Bread,Food & Beverages
998,Yan Xijun,2.6,China,Tasly,Pharmaceuticals
999,Zhang Fan,2.6,Hong Kong,Goodix,HCI
1000,Zuo Hui,2.6,China,Lianjia,Real Estate
1001,Zygmunt Solorz-Zak,2.6,Poland,Cyfrowy Polsat,Media
1002,Bernie Ecclestone,2.5,United Kingdom,Formula One ,Sports
1003,Carlo Fidani,2.5,Canada,Fidani & Sons,Real Estate
1004,Chen Ailian、Wu Liangding,2.5,China,Zhongbao ,Automobile
1005,Choo Chong Ngen,2.5,Singapore,Hotel  81,Hospitality
1006,David Hains,2.5,Australia,Portland House ,Investments
1007,Décio da Silva,2.5,Brazil,WEG industries,Industrial engineering
1008,Dieter Schnabel,2.5,Germany,Helm,Chemicals
1009,Dirk Rossmann,2.5,Germany,Rossmann,Multi Brand Retailing
1010,Edward Bass,2.5,United States,Fine Line,Energy
1011,Fiona Pratt,2.5,Australia,Visy Industries,Manufacturing
1012,George Bishop,2.5,United States,Geo Southern Energy,Oil & gas
1013,Gilles Martin,2.5,France,Eurofins Scientific,Laboratory Services
1014,Gustavo Denegri,2.5,Italy,DiaSorin,Chemicals
1015,Hans Georg Naeder,2.5,Germany,Ottobock,Medical device
1016,Helmut Lehner,2.5,Austria,Alpla,Packaging
1017,Hong Lee Ra-Hee,2.5,South Korea,Samsung ,Electronics
1018,Jean Coutu,2.5,Canada,Jean Coutu Group,Drug chain
1019,Joesley Batista,2.5,Brazil,JBS,Food processing
1020,Kalanithi Maran,2.5,India,Sun Network,Media
1021,Kuok Khoon Hong,2.5,Singapore,Wilmar International,Food & Beverages
1022,Lee Bass,2.5,United States,Disney,Entertainment
1023,Liang Xinjun,2.5,Singapore,Fosun ,Investments
1024,Lilian Wernighaus,2.5,Brazil,WEG,Industrial engineering
1025,Lo Ka Shui,2.5,Hong Kong,Great Eagle ,Real Estate
1026,Low Tuck Kwong,2.5,Indonesia,Bayan Resources,Metals & Mining
1027,Madeleine Olsson Ericksson,2.5,Sweden,Stena Sphere,Conglomerate
1028,Maggie Magerko,2.5,United States,84 Lumber,Construction
1029,Maria Cecilia Karlezi Solari,2.5,Chile,SACI Falabella,Retail
1030,Maria De Lourdes Egydio Villela,2.5,Brazil,Itau Unibanco,Banking
1031,Nan Cunhui,2.5,China,Chint ,Manufacturing
1032,Nevaldo Rocha,2.5,Brazil,Guararapes Confeccoes ,Retail
1033,Oprah Winfrey,2.5,United States,Oprah Winfrey Network,Entertainment
1034,Patrick Ryan,2.5,United States,AON Insurance Broker,Insurance
1035,Rajiv Singh,2.5,India,DLF,Real Estate
1036,Ravi Pillai,2.5,United Arab Emirates,RP Group,Construction
1037,Renzo Rosso,2.5,Italy,OTB,Single Brand Retailing
1038,Robert Bass,2.5,United States,Oak Hill Capital Management,Investments
1039,Sam Zell,2.5,United States,Equity Group Investments,Investments
1040,Samuel Yin Yan-Liang,2.5,Taiwan,Ruentex ,Retail 
1041,Sid Bass,2.5,United States,Disney,Entertainment
1042,Stefan Olsson,2.5,Sweden,Stena Sphere,Conglomerate
1043,Stephan Schmidheiny,2.5,Switzerland,Swiss Eternit Group,Investments
1044,Sunil Mittal,2.5,India,Bharti Airtel,Telecommunication
1045,Vladimir Kim,2.5,Kazakhstan,Kazakhmys,Metals & Mining
1046,Warren Stephens,2.5,United States,Stephens ,Investments
1047,Wesley Mendonça Batista,2.5,Brazil,JBS,Food processing
1048,Yi Rubo,2.5,China,Zhongall,Real Estate
1049,Zhao Weiguo,2.5,China,Jiankun,Investments
1050,Alan Trefler,2.4,United States,Pegasystems,TMT
1051,Aloysio De Andrade Faria,2.4,Brazil,Banco Alfa,Banking
1052,Andreas Oeri,2.4,Switzerland,Roche,Pharmaceuticals
1053,Andrew Taylor,2.4,United States,Enterprise Holdings,Automobiles & Components
1054,Anita Zucker,2.4,United States,Intertech Group,Chemicals
1055,Brian France,2.4,United States,Nascar Team,Sports
1056,Bruno Bich ,2.4,France,BIC,Multi Brand Retailing
1057,Carlos Fernández González,2.4,Mexico,Amrest,Hospitality
1058,Cheng Wei,2.4,China,Didi,TMT
1059,Christopher Hohn,2.4,United Kingdom,The Children's Investment Fund Management,Hedge Funds
1060,Daniel D’Aniello,2.4,United States,Carlyle ,Investments
1061,Dulce Pugliese De Godoy Bueno,2.4,Brazil,Amil Participacoes,Healthcare
1062,Eduardo Eurnekian,2.4,Argentina,Aeropuertos,Aviation
1063,Edward Rogers III,2.4,Canada,Rogers Communications,Telecommunication
1064,Eugene Wu,2.4,Taiwan,Shin Kong,"Financial Services, textile"
1065,Evan Williams,2.4,United States,Twitter,Technology
1066,Fong Yun Wah,2.4,Hong Kong,Hip Shing Hong,Real Estate
1067,Fu Liquan、Chen Ailing,2.4,China,Dahua Technology,TMT
1068,Ge Weidong,2.4,China,Hundun ,Investments
1069,James Dinan,2.4,United States,York Capital Management,Hedge Funds
1070,Jay Robert Pritzker,2.4,United States,Hyatt,Hospitality
1071,Ji Changqun,2.4,China,FullShare,Real Estate
1072,Jia Tianjiang、Dong Jufeng,2.4,China,Tianyuan Manganese,"Manufacturing, non-ferrous metals"
1073,Jo Ann Taylor,2.4,United States,Enterprise Holdings,Automobiles & Components
1074,John Coates,2.4,United Kingdom,Bet365,Online Gambling
1075,Julio Bozano,2.4,Brazil,Embraer,Banking
1076,Kazumi Yanai,2.4,Japan,Fast Retailing,Multi Brand Retailing
1077,Ke Zunhong,2.4,China,Kanghong Pharmaceuticals  ,Pharmaceuticals
1078,Koji Yanai,2.4,Japan,Fast Retailing,Multi Brand Retailing
1079,Kuon Kam Hon,2.4,Malaysia,Hartalega Holdings,Manufacturing
1080,Lawrence Stroll,2.4,Switzerland,Michael Kors Holdings ,Luxury Goods
1081,Lesa France Kennedy,2.4,United States,Nascar Team,Sports
1082,Li Gaiteng,2.4,China,Flyco,Consumer Electronics
1083,Li Zongsong、Gu Xiaojia,2.4,China,Bicon,Pharmaceuticals
1084,Lin Dingqiang、Lin Fengying,2.4,China,Kamfei,Real Estate
1085,Lindsay Fox,2.4,Australia,Linfox,Logistics
1086,Liu Zhongtian,2.4,China,Zhongwang ,Medals
1087,Lu Di,2.4,China,DJI-Innovations,Drones
1088,Maja Oeri,2.4,Switzerland,Roche,Pharmaceuticals
1089,Mao Lixiang,2.4,China,Fotile,Manufacturing
1090,Nicholas J Pritzker,2.4,United States,Hyatt,Hospitality
1091,Nicola Bulgari,2.4,Italy,LVMH,Single Brand Retailing
1092,Patrick Lee,2.4,Hong Kong,Lee & Man,Paper
1093,Peter Coates,2.4,United Kingdom,Bet365,Online Gambling
1094,Philippe Foriel-Destezet,2.4,United Kingdom,Adecco ,Services
1095,Phornthep Phornprapha,2.4,Thailand,SIAM Motors,Automobiles & Components
1096,Robert Miller,2.4,Canada,Future Electronics,Retail
1097,Ronald Wanek,2.4,United States,Ashley Furniture,Furnishing
1098,Shigeyoshi Kinoshita,2.4,Japan,Acom,Banking
1099,Stephen Mandel Jr,2.4,United States,Lone Pine Capital,Hedge Funds
1100,Tatiana Casiraghi,2.4,Monaco,SABMiller,Beverages
1101,Thomas Straumann,2.4,Switzerland,Straumann Holdings,Medical Equipment
1102,Timothy Boyle,2.4,United States,Columbia Sportswear,Sports apparel
1103,Tom Morris,2.4,United Kingdom,Home Bargains,Retail
1104,Wang Qicheng、Wu Yan,2.4,China,Hakim,TMT
1105,William F Austin,2.4,United States,Starkey Hearing Technologies,Medical device
1106,Xiong Xuqiang,2.4,China,Yinyi ,Real Estate
1107,Zygi Wilf,2.4,United States,Minnesota Vikings,Real Estate
1108,Abilio Diniz,2.3,Brazil,Companhia Brasileira De Distribuicao,Multi Brand Retailing
1109,Aerin Lauder Zinterhofer,2.3,United States,Estee Lauder,Cosmetics
1110,An Kang,2.3,China,Hualan Biological Engineering,Biopharmaceuticals
1111,Bernhard Sebastian Braun-Luedicke,2.3,Germany,B. Braun,Medical device
1112,C Dean Metropoulos,2.3,United States,Metropoulos,Investments
1113,Catherine Oeri,2.3,Switzerland,Roche,Pharmaceuticals
1114,Charles Simonyi,2.3,United States,Microsoft,Technology
1115,Christopher Portman,2.3,United Kingdom,Portman Estate,Real Estate
1116,Daniel Ek,2.3,Sweden,Spotify,Media
1117,Don Hankey,2.3,United States,Hankey Group,Financial Services
1118,Eva Maria Braun-Luedicke,2.3,Germany,B. Braun,Medical device
1119,Forrest Preston,2.3,United States,Life Care Centers of America,Services
1120,Friederike Braun-Luedicke,2.3,Germany,B. Braun,Medical device
1121,Georg Von Opel,2.3,Switzerland,Athris Holding,Real Estate
1122,Glen Taylor,2.3,United States,Taylor Corp,Packaging
1123,Gordon Getty,2.3,United States,Getty Oil,Energy
1124,Harley Tan Sy,2.3,Philippines,SM Investments,Conglomerate
1125,Hedda Im Brahm Droege,2.3,Germany,Droege International ,Investments
1126,Huang Shizai,2.3,China,Great China,Real estate
1127,Hubert Burda,2.3,Germany,Hubert Burda Media,Media
1128,James Coulter,2.3,United States,TPG Capital,Investments
1129,Jiang Yehua、Jiang Yu,2.3,China,Huayu ,Real Estate
1130,Jorg Duschmale,2.3,Switzerland,Roche,Pharmaceuticals
1131,Juan Abello,2.3,Spain,Sacyr Vallehermoso,Investments
1132,Karl Scheufele,2.3,Switzerland,Chopard,Manufacturing
1133,Liang Yunchao,2.3,China,BY-Health,Healthcare products
1134,Lisa K Simmons,2.3,United States,Valhi ,Chemicals
1135,Ma Xingtian,2.3,China,Kangmei,Pharmaceuticals
1136,Manuel Jove,2.3,Spain,Fadesa Inmobiliaria,Banking
1137,Michal Solowow,2.3,Poland,Synthos,Investments
1138,Najib Mikati,2.3,Lebanon,MTN,Telecommunication
1139,Nakul Chiaravanont,2.3,Thailand,CP Group,Food & Beverages
1140,Noam Gottesman,2.3,United States,Toms Capital,Hedge Funds
1141,Paolo Bulgari,2.3,Italy,LVMH,Single Brand Retailing
1142,Patricia Angelini Rossi,2.3,Chile,Antarchille,Conglomerate
1143,Paul Demarais Jr,2.3,Canada,Power Corp. of Canada,Conglomerate 
1144,Peter Buck,2.3,United States,Subway,Food & Beverages
1145,Peter Lim,2.3,Singapore,Thomson Medical Group,Healthcare
1146,Philip Day,2.3,United Arab Emirates,Edinburgh Woollen Mills,Retail
1147,Pierre Chen Tai-Ming,2.3,Taiwan,Yageo ,Manufacturing 
1148,Rahul Bhatia,2.3,India,Interglobe Aviation,Aviation
1149,Riley Bechtel,2.3,United States,Bechtel ,Construction
1150,Sabine Duschmale Oeri,2.3,Switzerland,Roche,Pharmaceuticals
1151,Sameer Gehlaut,2.3,India,Indiabulls Financial Services,Financial Services
1152,Serena Simmons,2.3,United States,Valhi ,Chemicals
1153,Stein Erik Hagen,2.3,Norway,Orkla,Manufacturing
1154,Stephen Bechtel Jr,2.3,United States,Bechtel ,Construction
1155,Su Suyu,2.3,China,Lianmei,"Real estate, investments "
1156,Taha Mikati,2.3,Lebanon,MTN,Telecommunication
1157,Ted Turner,2.3,United States,Turner Broadcasting,Media
1158,Teresa Solari Falabella,2.3,Chile,SACI Falabella,Multi Brand Retailing
1159,Thomas Lee,2.3,United States,Party City,Investments
1160,Vera Michalski Hoffmann,2.3,Switzerland,Roche,Pharmaceuticals
1161,Walter Frey,2.3,Switzerland,Emil Frey Group,Automobiles & Components
1162,William Conway Jr,2.3,United States,Carlyle ,Investments
1163,Zhang Xuansong,2.3,China,Yonghui Superstores,Retail
1164,Alan Gerry,2.2,United States,Cablevision Industries,TMT
1165,Alberto Bombassei,2.2,Italy,Brembo,Automobiles & Components
1166,Alexander Mamut,2.2,Russia,A&NN Capital Fund Management,Investments
1167,Barbara Tyson,2.2,United States,Tyson Foods,Food processing
1168,Brad Kelley,2.2,United States,Commonwealth Brands,Tobacco
1169,Charles Edelstenne,2.2,France,Dassault System,Aviation
1170,Dan Snyder,2.2,United States,Washington Redskins,Sports
1171,David Nahmad,2.2,Monaco,Art collector,Art
1172,Enrique Cueto,2.2,Chile,LATAM,Aviation  
1173,Erik Selin,2.2,Sweden,Fastighets AB Balder,Real Estate
1174,Gail Miller,2.2,United States,Larry H. Miller Group,Automobiles & Components
1175,Gao Dekang、Mei Dong,2.2,China,Bosideng ,Textiles
1176,Garibaldi Thohir,2.2,Indonesia,Adaro energy,Energy
1177,Georg Stumpf,2.2,Austria,M+W,Construction
1178,Heloise Pratt,2.2,Australia,Visy Industries,Manufacturing
1179,Horst Julius Pudwill,2.2,Hong Kong,TTI,Manufacturing
1180,Hortensia Herrero,2.2,Spain,Mercadona,Retail
1181,J Christopher Flowers,2.2,United States,J.C. Flowers,Investments
1182,James Jannard,2.2,United States,Oakley,Eye Wear
1183,Jayme Garfinkel,2.2,Brazil,Porto Seguro,Insurance
1184,Jeffrey Lurie,2.2,United States,Philadelphia Eagles,Sports
1185,Jiang Weiping,2.2,China,Tianqi ,Mining
1186,John B Hess,2.2,United States,Hess,Oil & gas
1187,John Caudwell,2.2,United Kingdom,Phones4U,Multi Brand Retailing
1188,John Henry,2.2,United States,Fenway Sports Group,Sports
1189,Johnelle Hunt,2.2,United States,Jb Hunt Transport Services ,Logistics
1190,Jun Hyuk Bang,2.2,South Korea,Netmarble Games,Entertainment
1191,Jurgen Blickle,2.2,Germany,SEW Eurodrive,Manufacturing
1192,Katsumi Tada,2.2,Japan,Daito Trust Construction,Real Estate
1193,Kevin Plank,2.2,United States,Under Armour,Single Brand Retailing
1194,Leslie Alexander,2.2,United States,Houston Rockets,Sports
1195,Li Liufa、Li Fengluan,2.2,China,Tianrui ,Construction Materials
1196,Li Yihai、Li Xin,2.2,China,Jiangxi Jiminkexin ,Pharmaceuticals
1197,Liu Chiping,2.2,China,Tencent,Internet services
1198,Louis Le Duff,2.2,France,Groupe Le Duff,Food & Beverages
1199,Maurice Alter,2.2,Australia,Pacific Shopping Centres,Real Estate
1200,Michael Ashley,2.2,United Kingdom,Sports Direct,Multi Brand Retailing
1201,Pan Weiming,2.2,China,Fusheng ,Real Estate
1202,Piero Ferrari,2.2,Italy,Ferrari,Automobiles & Components
1203,Raj Kumar、Kishin Rk,2.2,Singapore,RB Capital,Real Estate
1204,Rajan Raheja,2.2,India,Exide Industries,Automobiles & Components
1205,Su Hua,2.2,China,Kuaishou,Entertainment
1206,T Denny Sanford,2.2,United States,First Premier Bank,Banking
1207,Teresita T. Sy-Coson,2.2,Philippines,SM Investments,Conglomerate
1208,Thomas Siebel,2.2,United States,First Virtual Group,Technology
1209,Wang Linpeng,2.2,China,Easyhome,"Home Design, Building Materials"
1210,Yoo Jung Hyun,2.2,South Korea,Nexon ,Entertainment
1211,Zhang Xiugen、Zhang Hongliang,2.2,China,Hawtai Motor,Automobiles & Auto Components
1212,Alexander Ponomarenko,2.1,Russia,Novorossiysk Commercial Sea Port,Construction
1213,Alexander Skorobogatko,2.1,Russia,Novorossiysk Commercial Sea Port,Construction
1214,Alfred Oetker,2.1,Germany,Dr Oetker,Food & Beverages
1215,August Oetker Jr,2.1,Germany,Dr Oetker,Food & Beverages
1216,Bergit Douglas,2.1,Germany,Dr Oetker,Food & Beverages
1217,Bill Alfond,2.1,United States,Berkshire Hathaway,Investments
1218,Carl Ferdinand Oetker,2.1,Germany,Dr Oetker,Food & Beverages
1219,Chan Tan Ching Fen,2.1,Hong Kong,Hang Lung,Real Estate
1220,Chen Hongdao,2.1,Hong Kong,JDB,Food & Beverages
1221,Chen Kaixuan,2.1,China,Liby,Daily chemical product
1222,Christian Oetker,2.1,Germany,Dr Oetker,Food & Beverages
1223,Chung Eui-Sun,2.1,South Korea,Hyundai,Automobiles & Components
1224,Chung Mong-Joon,2.1,South Korea,Hyundai Heavy Industries Holding,Automobiles & Components
1225,Darwin Deason,2.1,United States,Affiliated Computer Services,Technology
1226,David Penaloza Alanis,2.1,Mexico,Pinfra,Highway operations
1227,David Rubenstein,2.1,United States,Carlyle ,Investments
1228,Dong Wei,2.1,China,Heng Chuang,Investments
1229,Du Jiangtao、Hao Hong,2.1,China,Junzheng ,"Coal, thermoelectricity, energy"
1230,Elisio Alexandre Soares Dos Santos,2.1,Portugal,Jeronimo Martins,Food & Beverages
1231,Erich Sixt,2.1,Germany,Sixt SE,Others
1232,Esther Grether,2.1,Switzerland,Swatch ,Luxury Goods
1233,Gavril Yushvaev,2.1,Russia,Wimm -Bill- Dann,Food & Beverages
1234,George Argyros,2.1,United States,Argyros group,Real Estate
1235,Gu Jiangsheng,2.1,China,Kuka,Manufacturing
1236,Guler Sabanci,2.1,Turkey,Sabanci,Banking
1237,Hans Tan Sy,2.1,Philippines,SM Investments,Conglomerate
1238,Herbert Allen Jr,2.1,United States,Allen & Co,Investments
1239,Xu Cheng,2.1,China,Hsu Fu Chi ,Food & Beverages
1240,Huang Chiheng,2.1,China,Helenbergh,"Real estate, Investments"
1241,Husnu Ozyegin,2.1,Turkey,Fiba Holding,Financial Services
1242,Ian Henrick Lundin,2.1,Switzerland,Nemesia,Oil & Gas
1243,Idan Ofer,2.1,Israel,Israel Corporation,Manufacturing
1244,Igor Kesaev,2.1,Russia,Megapolis,Distribution
1245,Irene Lee Yun Lien,2.1,Hong Kong,Hysan,Real Estate
1246,Jaime Gilinski Bacal,2.1,Colombia,BanColombia,Financial Services
1247,James Shoen,2.1,United States,Amerco,Logistics
1248,Jay C Hoag,2.1,United States,Netflix,Media Services
1249,Jorge Moll Filho,2.1,Brazil,Rede D'or,Healthcare
1250,Joseph Grendys,2.1,United States,Koch Foods,Food Processing
1251,Julia Oetker,2.1,Germany,Dr Oetker,Food & Beverages
1252,Kieu Hoang,2.1,China,RAAS,Pharmaceuticals
1253,Klaus-Peter Schulenberg,2.1,Germany,CTS Eventim  ,Entertainment
1254,Kommer Damen,2.1,Netherlands,Damen Shipyards,Construction & Engineering
1255,Li Sze Lim,2.1,China,R&F,Real estate
1256,Liu Zhiqiang、Zhai Meiqing,2.1,China,Heung Kong ,"Real estate, financial "
1257,Lu Ang,2.1,China,China Guardian,Auction
1258,Luis Alejandro Pagani,2.1,Argentina,Grupo Arcor,Food Processing
1259,Lukas Duschmale,2.1,Switzerland,Roche,Pharmaceuticals
